wallet,transaction_count,incoming_count,outgoing_count,total_incoming_btc,total_outgoing_btc,avg_transaction_amount,avg_time_gap_minutes,unique_counterparties,fan_in,fan_out,unique_ips,unique_asns,rapid_transfer_ratio,split_ratio,merge_ratio,max_amount_ratio,outgoing_small_amount_ratio,asn_change_ratio,max_transactions_in_5min,peeling_chain_consistency
347f88ee92fe74a298a900754a3b57e,38,16,22,0.9891108,1.95279317,0.07741852552631578,3493.8767650869368,28,11,17,45,4,0.0,0.5,0.1875,3.45270211029145,0.0,0.5405405405405406,1,0.38095238095238093
12217fe7f8c76467dbb344f21a9bf91,7,1,6,0.02732034,0.41457154999999996,0.06312741285714286,20451.17786918889,4,1,3,9,2,0.0,0.16666666666666666,0.0,1.1323207707329912,0.3333333333333333,0.3333333333333333,1,0.4
1d89b9dd3c8dd4fd7aff933d2fa762f,19,9,10,0.31189386,0.53344072,0.04449129368421053,7124.94776767037,10,5,5,25,5,0.0,0.4,0.0,1.2692133296194208,0.3,0.6666666666666666,1,0.4444444444444444
3c64e7ccdac68431d8684ce064d1f81,23,19,4,0.50470051,0.15372834,0.028627341304347825,5590.25722932197,8,6,2,29,5,0.0,0.25,0.05263157894736842,1.6105279399285108,0.0,0.6818181818181818,1,0.6666666666666666
bc1qecf5d5dd368141449e3b4bcc393daf,29,19,10,0.5643020200000001,0.20531521,0.026538525172413795,4469.694722914881,9,4,5,34,4,0.0,0.2,0.0,5.2661774872990526,0.0,0.6785714285714286,1,0.5555555555555556
1a21db180b4aa4578933924a367ebf9,37,19,18,1.7401026300000002,1.2150230599999998,0.07986826189189189,3491.0231949939816,24,10,14,43,4,0.027777777777777776,0.4444444444444444,0.21052631578947367,5.880307024430286,0.1111111111111111,0.6111111111111112,2,0.5882352941176471
124c3bbf755964d16b91185d3029e16,32,21,11,0.73937134,0.24548535999999999,0.030776771875,4218.3301950064515,19,12,7,40,8,0.0,0.36363636363636365,0.14285714285714285,4.346142616105374,0.0,0.7096774193548387,1,0.3
bc1q6a38e776660e44e895ed6ba7fbe6bd,20,6,14,0.2173953,1.2934635599999997,0.075542943,6472.723893676315,23,6,17,25,4,0.0,0.5,0.16666666666666666,1.5389357714792402,0.14285714285714285,0.47368421052631576,1,0.23076923076923078
145ae5da4e9854cc1b26037f965cf7d,42,27,15,1.1502070099999997,0.80015594,0.04643721309523809,3167.1915253418697,21,11,10,50,6,0.024390243902439025,0.3333333333333333,0.1111111111111111,4.258452904315791,0.06666666666666667,0.6829268292682927,2,0.5714285714285714
3637373346e794620a6afaec3f8a02f,29,17,12,1.43947577,0.36261163,0.062140944827586204,4455.717456975595,18,6,12,35,4,0.0,0.6666666666666666,0.058823529411764705,9.775938913757871,0.0,0.6785714285714286,1,0.36363636363636365
370d9f8ed51d543efb6b901cc68a3d6,46,20,26,0.83141687,0.5831700700000001,0.03075189,2883.2416009714816,37,9,28,53,6,0.022222222222222223,0.6538461538461539,0.1,6.3401338215179575,0.07692307692307693,0.6222222222222222,2,0.48
bc1q054ddcd55b06422aa9df0cd213d24d,33,16,17,1.4055564600000001,4.80502385,0.18819940333333335,4047.518952571875,18,5,13,39,5,0.0,0.29411764705882354,0.0,1.3324625254655607,0.0,0.5,1,0.4375
122f6f4f48e1e46b08f0e7077a6ec7b,38,14,24,1.64431941,0.64375949,0.060212602631578946,3411.0144118454955,28,5,23,43,4,0.0,0.625,0.07142857142857142,14.21080178837143,0.08333333333333333,0.5405405405405406,1,0.4782608695652174
30c3a873330534411bbabca192b9bf0,37,19,18,0.5640528100000002,1.42542883,0.05376977405405405,3383.8709737731483,25,8,17,45,7,0.0,0.6111111111111112,0.05263157894736842,1.9089319304603394,0.0,0.6944444444444444,1,0.35294117647058826
19310d52a462f4bfcb7f9926e7749ad,23,12,11,1.9324017199999999,0.13191761999999999,0.08975301478260869,5727.040276693181,18,4,14,28,4,0.0,0.45454545454545453,0.0,44.47232379062395,0.18181818181818182,0.6363636363636364,1,0.4
bc1qbabe42fb68da4f03a635308f7b492c,29,17,12,1.0659456200000001,0.18934995000000002,0.04328605413793103,4641.032755792262,18,7,11,35,5,0.0,0.5833333333333334,0.058823529411764705,30.507979051612523,0.0,0.5714285714285714,1,0.5454545454545454
3d3552b2449b74dc09ce5d38552683f,32,17,15,0.5549440300000001,0.59991412,0.0360893171875,3983.0278968064517,16,5,11,38,5,0.0,0.4,0.0,1.9146901617258272,0.06666666666666667,0.7096774193548387,1,0.2857142857142857
bc1q3af1755b11904e33978cb57a56394d,26,13,13,0.77434653,0.29934852,0.04129596346153846,5182.252107572666,14,5,9,31,3,0.0,0.46153846153846156,0.07692307692307693,7.010668807168453,0.15384615384615385,0.6,1,0.3333333333333333
392cda4cd24f84994b1f729908bc808,11,2,9,0.11446253,0.5687387199999999,0.062109204545454544,11990.821576103333,8,2,6,14,3,0.0,0.3333333333333333,0.0,1.4387060560560931,0.0,0.4,1,0.75
1d769b7d63cc840b1af37216a35a9d6,29,9,20,0.52919828,1.14277194,0.05765414551724138,4363.319251569048,23,7,16,35,4,0.0,0.45,0.1111111111111111,2.326112825843856,0.2,0.39285714285714285,1,0.42105263157894735
35e391bc9e1854bcca371e660405108,16,3,13,0.16335534000000002,0.73530054,0.0561659925,8019.923848466667,11,2,9,19,3,0.0,0.3076923076923077,0.0,5.487172551230401,0.15384615384615385,0.26666666666666666,1,0.3333333333333333
147e4076d1dee425abef0256791aa6b,33,10,23,0.12187334999999999,12.57473284,0.38474564212121215,3932.3357049375,24,5,19,37,3,0.0,0.4782608695652174,0.2,1.3783994861237807,0.043478260869565216,0.34375,1,0.5
bc1q349028f219df4db0b5e8c8c1d6dcf5,47,27,20,0.9991615599999999,1.9488405199999996,0.0627234485106383,2688.886682263406,32,11,21,57,7,0.0,0.5,0.07407407407407407,1.6482472017127943,0.0,0.782608695652174,1,0.5789473684210527
1e5d483c9942c4811b9c85b20e8e7ae,14,2,12,0.04865941,0.07062257000000001,0.008520141428571429,9192.368926907693,13,2,11,17,2,0.0,0.5,0.0,4.220023364794209,0.16666666666666666,0.3076923076923077,1,0.5454545454545454
1964dd15676634c9780812740882dab,45,24,21,2.80688801,1.57985364,0.09748314777777778,2945.675834775379,31,11,21,56,7,0.0,0.5714285714285714,0.041666666666666664,5.082444398909972,0.09523809523809523,0.6136363636363636,1,0.35
33a9d723640c546de9cddff5ba3690a,29,14,15,0.49755612000000005,0.25469701,0.02593976310344828,4535.288438745833,14,6,8,33,4,0.0,0.3333333333333333,0.14285714285714285,4.28834502348567,0.0,0.5714285714285714,1,0.42857142857142855
1343bf62348774d4e94a30172fc9708,24,14,10,0.45831837000000003,0.44872723000000003,0.03779356666666667,4537.753799042754,13,7,6,29,4,0.0,0.4,0.14285714285714285,2.5398591812840485,0.0,0.5217391304347826,1,0.5555555555555556
bc1q34287de059f3483b9fba5c68fbd19b,37,20,17,3.0918637300000005,1.77225989,0.13146280054054055,3384.5676892259257,21,6,15,42,4,0.027777777777777776,0.5294117647058824,0.05,5.363412667174437,0.11764705882352941,0.7222222222222222,2,0.5
bc1q9ec5208d8bcc43c88e3d1f0e017802,51,34,17,4.11343581,0.38243919000000004,0.08815441176470588,2435.9269912,28,15,13,58,7,0.0,0.4117647058823529,0.17647058823529413,14.27125389845535,0.23529411764705882,0.78,1,0.25
149696c89bd3f47ffa43776a17b04c6,40,28,12,2.55030003,0.17299888000000002,0.06808247275,3333.7522331311966,27,12,15,48,7,0.0,0.5833333333333334,0.10714285714285714,31.71033468374196,0.08333333333333333,0.7948717948717948,1,0.5454545454545454
1406539681d544450b95231baa4551c,60,10,50,0.6089410299999999,0.6150807899999999,0.020400363666666664,2145.5816899242936,54,8,46,67,5,0.4915254237288136,0.54,0.2,9.12408835023526,0.08,0.2033898305084746,8,0.40816326530612246
16a6797fd78b94940866211811840c5,20,5,15,0.15354572,1.6552228800000002,0.09043843,6413.348054236842,15,3,12,22,2,0.0,0.4666666666666667,0.4,1.3719510855546369,0.06666666666666667,0.3157894736842105,1,0.5
bc1qbb35ac837dc54f58a8c41ef200347f,20,7,13,0.20692757,0.67315008,0.0440038825,6638.53771450614,19,5,14,24,4,0.0,0.5384615384615384,0.2857142857142857,1.2355484047081384,0.07692307692307693,0.3684210526315789,1,0.25
3bb563729d3914cfb9fa5fa3bca60f6,23,10,13,2.18017062,0.15588259,0.10156753086956523,5623.274348044697,17,6,11,30,7,0.0,0.46153846153846156,0.0,48.395886021531105,0.07692307692307693,0.5454545454545454,1,0.3333333333333333
bc1q72ffe7be631544848f392d223ebbb9,28,12,16,0.73971247,5.538585390000001,0.2242249235714286,4208.461226672222,18,4,14,32,4,0.0,0.5625,0.08333333333333333,1.180614427347174,0.125,0.5555555555555556,1,0.4
391a22c843882411ab2ecd8e6499f71,23,18,5,0.7635890700000001,0.26013553,0.044509765217391306,5278.61009045303,12,8,4,31,5,0.0,0.4,0.05555555555555555,3.718887921687207,0.0,0.9545454545454546,1,0.5
bc1q5e096ae5147b4e258a7d31c18481b9,29,14,15,0.94769263,0.59357118,0.053147027931034485,4459.803267466071,16,6,10,35,4,0.0,0.4666666666666667,0.07142857142857142,4.867599998347828,0.0,0.7857142857142857,1,0.5714285714285714
38e0dac98b93446eca239484d7c57f6,23,9,14,0.27378041,0.63700105,0.03959919391304348,5672.163254473485,18,3,15,27,3,0.0,0.5,0.0,3.8274332785858687,0.07142857142857142,0.5454545454545454,1,0.3076923076923077
bc1qa75b0696e1cd4f6c923f1840ee4b63,26,15,11,0.53229577,0.03512754,0.021823973461538464,4977.218075869333,20,7,13,33,5,0.0,0.6363636363636364,0.06666666666666667,28.028340371307134,0.09090909090909091,0.92,1,0.3
176bdba69dde94d55af9293cb9e871f,30,16,14,0.35319862999999996,0.8362438499999998,0.03964808266666667,4437.884308111494,22,8,14,35,5,0.06896551724137931,0.42857142857142855,0.125,1.1698938960854919,0.0,0.7241379310344828,3,0.5384615384615384
36cc5cd61498e440bb385b0421c39f4,31,11,20,0.61552574,0.53993043,0.03727277967741935,4311.414757337778,29,6,23,37,5,0.0,0.65,0.09090909090909091,7.465337493987133,0.2,0.6333333333333333,1,0.3684210526315789
3a1ba9b0440744629a87e3b4d16b97f,31,18,13,0.3574729400000001,0.8347999799999998,0.03846041677419355,4397.895546287223,18,10,8,39,7,0.0,0.38461538461538464,0.1111111111111111,1.5177181649312228,0.0,0.7333333333333333,1,0.5833333333333334
1bc289823ad0e4ac4b1dccb876fcd83,25,9,16,0.7039514200000001,0.74850529,0.05809826839999999,4819.363644324306,16,6,10,29,3,0.0,0.1875,0.2222222222222222,3.8372498211505675,0.125,0.3333333333333333,1,0.3333333333333333
3685891af8cad4c6994f8841548c6d1,26,13,13,0.5304819500000001,5.26744954,0.222997365,4339.414996229333,17,5,12,31,3,0.0,0.46153846153846156,0.07692307692307693,1.5509142057384797,0.0,0.68,1,0.25
1e18711e2c4644c70a5c8ec49561bad,39,26,13,0.93834547,0.6285562100000001,0.04017696615384615,3215.276912441667,26,15,11,46,5,0.0,0.46153846153846156,0.19230769230769232,2.7652138925737564,0.0,0.7105263157894737,1,0.5833333333333334
31deb30fea49d4657a0f0ce713608fc,17,7,10,2.00182841,0.62435449,0.15448134705882352,6928.347024013541,16,8,8,20,2,0.0,0.3,0.5714285714285714,16.304510688441518,0.1,0.5625,1,0.5555555555555556
302a2c816e5324837b0c85c5cd92d48,37,25,12,0.6635555299999999,1.27406518,0.0523681272972973,3622.713459597685,22,11,11,44,5,0.0,0.5833333333333334,0.16,1.5046450814394308,0.16666666666666666,0.7777777777777778,1,0.36363636363636365
1bc2c882418934220a2bc265a0f06ad,15,3,12,0.25167287,0.63712549,0.059253224,8699.676861585715,7,2,5,17,2,0.0,0.16666666666666666,0.3333333333333333,1.9882901859956734,0.0,0.35714285714285715,1,0.45454545454545453
35245d9d58e764c2592081b7da96889,40,30,10,1.2842226000000003,0.77906787,0.051582261750000004,3117.824367676496,23,13,10,48,5,0.0,0.8,0.1,1.391949057915994,0.1,0.6410256410256411,1,0.2222222222222222
386d63f08e1fd4a68871c4fa9040752,36,22,14,0.9114911999999998,0.58026649,0.041437713611111114,3575.805139418095,20,7,13,43,5,0.0,0.5714285714285714,0.045454545454545456,5.855464817685015,0.14285714285714285,0.45714285714285713,1,0.38461538461538464
1f29b7209b1864de0a0362d875d177d,65,47,18,3.7409000099999994,0.68408262,0.06807665584615384,2049.1867267510415,35,14,21,78,8,0.0,0.6111111111111112,0.02127659574468085,7.594302511967786,0.05555555555555555,0.78125,1,0.4117647058823529
bc1q3f9cc6b54c2e46858e6a56dcc9129b,27,12,15,0.9339272,0.76733473,0.06300970111111111,3885.277856776282,18,7,11,34,6,0.038461538461538464,0.4,0.08333333333333333,7.600804105114053,0.13333333333333333,0.5384615384615384,2,0.35714285714285715
bc1q172f6af57bef4b5b90f5d0782b2bd7,19,7,12,0.23443574,0.13133714000000002,0.019251204210526316,6959.270846086111,17,4,13,23,3,0.0,0.6666666666666666,0.14285714285714285,5.548055158606143,0.08333333333333333,0.6111111111111112,1,0.36363636363636365
bc1q8961e0028403440ebe8b4118f39483,17,9,8,0.55268969,0.18640458000000001,0.043476133529411765,8059.187288383333,11,3,8,21,2,0.0,0.5,0.0,5.212004433388597,0.0,0.375,1,0.2857142857142857
bc1qb8c800386fcc453190dc3b874479be,28,11,17,0.42614872000000004,0.4659213,0.03185964357142857,4731.644165190741,24,6,18,34,4,0.0,0.6470588235294118,0.09090909090909091,5.811794811600737,0.058823529411764705,0.5925925925925926,1,0.3125
bc1q197aad79841942239129cef09f18b3,17,1,16,0.00755186,0.20354783999999998,0.012417629411764705,5707.6323433875,14,1,13,19,2,0.0,0.375,0.0,1.4762959414081824,0.0625,0.125,1,0.3333333333333333
1e2e8d5984fc440e5889f0d33f47af4,28,15,13,0.8814342599999999,0.32350736,0.04303362928571429,4818.922862459259,20,6,14,34,5,0.0,0.6153846153846154,0.06666666666666667,6.563874016443739,0.07692307692307693,0.6666666666666666,1,0.3333333333333333
bc1q9a2a8c6a226b43eda93d3b5333eb02,27,15,12,1.37080032,0.59024316,0.07263124,4666.361115632051,16,7,9,34,5,0.0,0.5,0.06666666666666667,4.49825211514161,0.0,0.7307692307692307,1,0.6363636363636364
1d0cfd92ff1b04aeb958079dcbdf021,49,37,12,1.1577222100000004,0.17150944,0.027127176530612248,2738.0727373444442,23,15,8,60,7,0.10416666666666667,0.25,0.10810810810810811,9.863467360668839,0.08333333333333333,0.6666666666666666,3,0.36363636363636365
1ef299af10d944a6193fda737f0a915,32,21,11,0.49339797999999996,0.99745773,0.0465892409375,3912.3768583408605,18,10,8,41,4,0.03225806451612903,0.36363636363636365,0.09523809523809523,1.4205709850525832,0.0,0.5161290322580645,2,0.6
bc1qee675e776ea34ca9879d7bb587ad15,27,14,13,0.39895007,1.07127537,0.05445279407407407,4686.918095528846,19,7,12,34,5,0.0,0.5384615384615384,0.07142857142857142,1.4037798437099747,0.07692307692307693,0.6923076923076923,1,0.25
bc1q1d04bc0abc0846da83cab767f6d3cc,31,11,20,0.20707660000000003,1.1728384500000002,0.044513388709677415,4186.530017120555,22,6,16,36,5,0.0,0.5,0.09090909090909091,1.541862633986816,0.1,0.5,1,0.2631578947368421
3393a4b3d7ccb4eeba6cb2751499af5,17,5,12,0.14711195999999999,0.021419030000000006,0.009913587647058823,8018.052051036459,14,4,10,22,3,0.0,0.5,0.0,23.087830378095813,0.08333333333333333,0.5,1,0.36363636363636365
bc1q699ed0c35fcf469d824574a1c7aef1,10,2,8,0.07515358999999999,0.6623925500000001,0.073754614,12701.969266174074,9,1,8,12,2,0.0,0.5,0.0,1.4595846365660383,0.0,0.2222222222222222,1,0.2857142857142857
1e0fe061bb4fc445bad752aad24d8bd,19,9,10,0.27305712,0.21121501999999998,0.025488007368421054,7034.493194315741,19,7,12,25,6,0.0,0.8,0.1111111111111111,2.736522425303945,0.1,0.6666666666666666,1,0.4444444444444444
34bcb0c07f155411e9fe5c1efc0ee9f,38,26,12,1.5779379000000002,0.8952871599999999,0.06508487,3448.2483276554053,22,13,9,49,7,0.0,0.4166666666666667,0.07692307692307693,2.2583776450724633,0.08333333333333333,0.7567567567567568,1,0.2727272727272727
bc1q247ed9b2e2e8427eb8913edfc0cdab,34,18,16,1.3878617100000001,2.2509192999999996,0.10702297088235295,3897.040004272222,20,7,13,42,5,0.0,0.5,0.0,3.323092046446918,0.0625,0.8181818181818182,1,0.4666666666666667
3cd3f5afc312347b994b06f41daf2dc,25,10,15,0.31113168999999996,0.49243137,0.0321425224,5227.3551238756945,20,5,15,31,6,0.0,0.6666666666666666,0.0,2.1018924802825385,0.0,0.5833333333333334,1,0.35714285714285715
31d53fef0c6dc407abbe4722b026dee,21,11,10,0.49412494,1.22931618,0.08206862476190475,5973.7753035775,15,8,7,28,6,0.0,0.4,0.09090909090909091,1.467171909852172,0.1,0.65,1,0.6666666666666666
12e0533e6d7954e8ba7a983f9d24d9b,66,16,50,0.7987047199999999,2.64869523,0.052233332575757574,2045.1738149397438,46,4,42,71,5,0.4461538461538462,0.32,0.0,81.74050655150164,0.06,0.3230769230769231,8,0.40816326530612246
11d3c7a95d2ad4e05be0c9d4dde8146,30,10,20,0.31080943000000005,1.9559721099999998,0.07555938466666667,4518.434426913219,20,4,16,33,3,0.0,0.5,0.2,1.3373848364179695,0.05,0.5517241379310345,1,0.42105263157894735
3b2e06825e8b34a34830355e6bb2f23,25,6,19,0.10449565000000001,0.44724326,0.0220695564,5165.504301863194,21,3,18,28,3,0.0,0.5263157894736842,0.16666666666666666,1.4644836454004242,0.15789473684210525,0.4583333333333333,1,0.2777777777777778
bc1q699aacbaaeac4a55b3a9ddd9759121,20,6,14,0.10746694,1.2294730999999999,0.066847002,6519.253871981579,9,2,7,23,2,0.05263157894736842,0.21428571428571427,0.0,1.3334903152393558,0.07142857142857142,0.42105263157894735,2,0.38461538461538464
145c7976a4ff54de68022380143ba59,42,29,13,2.1084897899999997,0.13824387999999999,0.0534936588095238,3139.5825898166668,22,9,13,50,5,0.0,0.6923076923076923,0.06896551724137931,22.972669185857452,0.15384615384615385,0.7073170731707317,1,0.16666666666666666
333feae8256dd4e479a919c9c398185,19,1,18,0.09194909,0.6523763100000001,0.03917502105263158,7211.883005418518,10,1,9,21,2,0.0,0.2777777777777778,0.0,1.9810867364768756,0.16666666666666666,0.1111111111111111,1,0.47058823529411764
bc1qca8d3d3c0d2e4bfb92843e7c39dc84,22,11,11,0.17464676999999998,1.32502786,0.06816702863636363,5867.450304315873,15,9,6,30,7,0.0,0.36363636363636365,0.09090909090909091,1.2697528026074232,0.09090909090909091,0.6190476190476191,1,0.3
bc1q5ef0f17f9b2e425cba321185daa4ed,31,22,9,1.02454596,3.00467961,0.1299750183870968,3642.042469941111,22,13,9,41,8,0.0,0.5555555555555556,0.13636363636363635,1.1350705328012969,0.0,0.8666666666666667,1,0.625
12b61f84f28fd40c29824df00d9a253,25,5,20,0.052911440000000004,0.5611171900000002,0.0245611452,5079.682798763889,17,3,14,29,2,0.0,0.35,0.0,1.4285817455997099,0.05,0.08333333333333333,1,0.42105263157894735
bc1q8c8561c93858450e8ca7c06528db5d,22,9,13,1.43401757,0.5389972,0.08968248954545455,5961.166785984127,26,10,16,28,6,0.0,0.6153846153846154,0.3333333333333333,12.067339265426138,0.0,0.47619047619047616,1,0.5
1cd9a8a604088479f9428da9f8292f2,25,7,18,0.06652737,1.07083655,0.0454945568,5199.66622681875,18,3,15,28,2,0.125,0.3888888888888889,0.14285714285714285,1.5703070956482745,0.05555555555555555,0.08333333333333333,2,0.47058823529411764
1fe85ccfeea1c4feebc78a461e294e2,31,17,14,0.72944438,1.8635914500000004,0.08364631709677418,4392.350771718889,25,10,15,37,4,0.0,0.7857142857142857,0.23529411764705882,1.292242077630287,0.07142857142857142,0.6666666666666666,1,0.38461538461538464
bc1q1810430efbd84d25b2d3f44440d4b9,27,6,21,0.1319706,8.807449089999999,0.33108961814814813,5082.1818621160255,22,2,20,30,1,0.0,0.42857142857142855,0.0,1.3234065691025418,0.19047619047619047,0.0,1,0.3
bc1qc0a7f9517d0940119b7b87917b41ae,26,19,7,0.7165860300000001,0.09932501,0.03138119384615385,5095.596855805334,12,6,6,33,5,0.0,0.14285714285714285,0.0,5.0863545119943545,0.14285714285714285,0.48,1,0.3333333333333333
1ef92da6304464dc2a08d77914ca464,29,13,16,0.46318655999999997,0.87942312,0.04629688551724138,4294.339792440476,23,5,18,35,5,0.0,0.4375,0.0,1.73946896377941,0.0,0.6428571428571429,1,0.4666666666666667
bc1q6b2fe2c00c874669a4d74965db0c68,22,11,11,0.30846380000000007,0.9682374700000002,0.05803187590909091,5539.56083701111,15,3,12,26,4,0.0,0.5454545454545454,0.0,1.462663098441123,0.0,0.7142857142857143,1,0.5
355317a0835d14fc2ae9c939e95c705,24,9,15,1.6098991200000001,1.10388534,0.11307435249999999,5233.240279649275,15,6,9,29,4,0.0,0.3333333333333333,0.1111111111111111,5.8851775659850425,0.06666666666666667,0.782608695652174,1,0.42857142857142855
1a3ac38855e084ba08afd24835342c9,26,13,13,0.9786371400000001,0.21060499,0.04574008192307692,4925.905899988,21,6,15,29,3,0.0,0.46153846153846156,0.23076923076923078,7.724190064101535,0.07692307692307693,0.6,1,0.3333333333333333
bc1q845e10559d5b4f4498d9e2e97aafa8,28,17,11,1.4863066,0.56338964,0.07320343714285714,4610.377450558024,18,8,10,33,5,0.0,0.6363636363636364,0.17647058823529413,5.030241502849608,0.09090909090909091,0.8888888888888888,1,0.3
bc1q8a753678bde640c7926e277ef920e6,28,15,13,0.8342714099999999,0.7639540300000001,0.05707948,3812.4537077962964,13,6,7,33,5,0.0,0.23076923076923078,0.06666666666666667,2.6807324606819565,0.0,0.6296296296296297,1,0.5
181dd674ca219457180a1da007c0876,24,7,17,0.28251669,0.84655445,0.04704463083333333,5444.256450032609,18,3,15,28,3,0.0,0.4117647058823529,0.0,1.4431345919315222,0.17647058823529413,0.2608695652173913,1,0.3125
15d6dabdd25444211b529d4a823a270,26,16,10,1.11120062,0.17623657,0.049516815000000006,4091.7405393579998,17,7,10,31,4,0.0,0.7,0.125,8.681690119774077,0.1,0.56,1,0.4444444444444444
bc1q2e95727549d343b89581cc33e2ce97,20,11,9,0.9920428000000001,0.0619626,0.05270027000000001,6802.922799127194,14,4,10,25,5,0.0,0.6666666666666666,0.0,30.933102310593714,0.0,0.631578947368421,1,0.375
bc1q9efe0df019f740d2a98141fff04e15,30,16,14,1.6405435100000003,0.32070891999999995,0.065375081,4112.513337716092,22,8,14,35,5,0.0,0.5,0.1875,7.145419600691757,0.14285714285714285,0.6551724137931034,1,0.46153846153846156
38697bf2d485847fa8742eaf6067850,25,7,18,0.45217813,1.08526674,0.061497794800000005,5072.662350399306,21,3,18,29,4,0.0,0.5555555555555556,0.0,2.714056875050472,0.05555555555555555,0.5416666666666666,1,0.35294117647058826
32e49fa88cd4d4556b839e031c90776,32,14,18,2.3363336400000003,2.70444523,0.1575243396875,4051.142401993011,29,6,23,38,6,0.0,0.7777777777777778,0.07142857142857142,3.0149435839894805,0.16666666666666666,0.6451612903225806,1,0.29411764705882354
bc1qf2bdafaa55594303b353ba78e4fcf7,45,31,14,0.98442166,0.44250826000000004,0.03170955377777778,2886.5065447886363,27,15,12,53,5,0.0,0.5714285714285714,0.1935483870967742,3.2796776261512277,0.14285714285714285,0.7045454545454546,1,0.46153846153846156
bc1qe94cff66378c46ebaf1d199f0d8d03,32,18,14,1.65764841,0.29878681999999995,0.0611386009375,3882.939745601075,21,11,10,40,6,0.0,0.42857142857142855,0.2222222222222222,8.449730733009664,0.14285714285714285,0.6774193548387096,1,0.46153846153846156
18b16be2c98a74066bfb63161e9e4b8,39,23,16,1.1809936699999999,0.5979084099999998,0.04561287384615385,3300.4419301298244,24,7,17,47,5,0.0,0.625,0.0,5.789621089086548,0.0625,0.7105263157894737,1,0.5333333333333333
392a6bd3ef7d346a9a43974af216794,43,31,12,1.51290636,0.50805332,0.04699906232558139,2999.382860341667,21,9,12,53,6,0.0,0.5,0.0,2.181776781481538,0.08333333333333333,0.6904761904761905,1,0.09090909090909091
1bc482a60e5af4e5ea9e24b83187216,30,15,15,0.71486391,0.22762422,0.031416271,4283.93512598046,28,10,18,37,5,0.0,0.4666666666666667,0.13333333333333333,6.5653024177995745,0.13333333333333333,0.6551724137931034,1,0.35714285714285715
bc1q727dde3fb36a4100ae1bd968253893,25,13,12,0.64696104,0.47259635999999994,0.044782296,4629.959387218056,14,5,9,29,3,0.0,0.4166666666666667,0.15384615384615385,3.629063575110949,0.08333333333333333,0.625,1,0.36363636363636365
39902940a780e40b0a82105a572a504,32,20,12,1.07971923,0.24009994,0.0412443490625,4185.10295277043,19,9,10,39,6,0.03225806451612903,0.6666666666666666,0.1,7.734264677990074,0.08333333333333333,0.6129032258064516,2,0.45454545454545453
bc1qe94bc0e5a2fe4aa9877eec83262c7d,38,19,19,0.3553598,0.7386142199999999,0.028788789999999998,3266.0684927328825,30,11,19,45,6,0.0,0.5263157894736842,0.15789473684210525,1.725542728533472,0.21052631578947367,0.6216216216216216,1,0.16666666666666666
1ab25cac42ba84497a6d68628182a1d,16,8,8,0.31568427,0.39771457999999993,0.044587428125,6862.696440591111,14,4,10,19,3,0.0,0.5,0.125,1.6119845038307925,0.0,0.4666666666666667,1,0.42857142857142855
16993665a05b740648558bc92990bf0,15,5,10,0.27981071,0.97095228,0.08338419933333333,8277.413780034523,14,4,10,19,4,0.0,0.5,0.2,1.2338561966323842,0.0,0.6428571428571429,1,0.4444444444444444
15c019feebf5c4b45bdd7d90170cdb5,23,9,14,0.66639422,0.6259715000000001,0.05618981391304348,5947.098448666667,22,9,13,29,4,0.0,0.6428571428571429,0.3333333333333333,4.91022532269289,0.0,0.5,1,0.38461538461538464
1f39a47f06fdf4f4581bfe2f86d6294,29,19,10,1.31683735,0.27207566,0.054790103793103444,4170.672829817262,20,8,12,36,5,0.0,0.4,0.05263157894736842,5.088204677279485,0.0,0.5714285714285714,1,0.6666666666666666
34a217bf7b3bb4ce7b4ac2156da587b,34,18,16,2.9530052600000003,0.32890744,0.09652684411764706,3829.381618642424,20,4,16,38,3,0.0,0.5625,0.05555555555555555,14.86108340522196,0.125,0.6363636363636364,1,0.4
3f56f336d5370401f93298ba34ae028,38,21,17,0.9134434199999999,4.03370072,0.13018800368421052,3474.976267068018,24,10,14,46,5,0.0,0.4117647058823529,0.09523809523809523,1.4412711658110444,0.11764705882352941,0.5675675675675675,1,0.3125
bc1qea52186f4cac49a3a482c6bb2a52cb,23,7,16,1.49271237,0.23000839,0.07490090260869564,5440.557946432576,18,5,13,29,4,0.0,0.4375,0.0,80.68308489049295,0.0625,0.5,1,0.5333333333333333
bc1qf0581af027884649b8ccb828fb678e,20,7,13,0.103443,0.58777061,0.0345606805,5785.201433651754,16,4,12,24,4,0.0,0.46153846153846156,0.14285714285714285,1.4015502367062602,0.15384615384615385,0.631578947368421,1,0.16666666666666666
bc1q06f5ba4b32c048f08a88802dac3bf3,34,21,13,2.0195505600000003,0.22777944000000003,0.06609794117647058,3748.350639828283,19,8,11,41,6,0.0,0.5384615384615384,0.09523809523809523,18.7977581321546,0.07692307692307693,0.696969696969697,1,0.3333333333333333
1f8b6ec33c5a24da5929e6d9ef0f2a8,28,15,13,0.8055674,0.28400777,0.03891339892857143,4703.82152744074,20,11,9,34,5,0.0,0.5384615384615384,0.26666666666666666,6.268978638181673,0.23076923076923078,0.6666666666666666,1,0.25
13456d6b209554f72bde2e7f87e1efa,35,16,19,0.88187433,0.5355724,0.040498478,3648.6927444058824,19,7,13,41,4,0.0,0.3157894736842105,0.0625,7.746956882927199,0.0,0.5588235294117647,1,0.3888888888888889
