txid,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,output_min_max_ratio,fee,first_input_addr,sender_tx_count_1h,sender_tx_count_24h,sender_time_since_last_tx_min,sender_distinct_asn_last10,sender_distinct_ip_last10,sender_amount_zscore,is_anomaly,anomaly_type,wallet_ids,canonical_wallet_id
fb2f297d11e55363e3182010ebcea534,1,1,1,1,0.04008782,0.04001874,1.0017261912793858,0,1.0,6.908e-05,bc1qad5229639fc471d9750f00d5aba8ae,0,1,107.44120126666667,1,1,0.0,0,normal,,432
9b48fb2491600f57481395fa10716f20,1,2,1,2,0.03285648,0.03277876,1.0023710475930145,0,1.0,7.772e-05,bc1qad5229639fc471d9750f00d5aba8ae,1,2,1.7136550666666668,1,1,-1.3399252203991998,0,normal,,432
3eb862c6676c269fb8f91075a08145d2,1,2,1,2,0.07944307,0.07913078,1.003946504760853,0,1.0,0.00031229,3c958e721d53971336749b52cf6bf75,0,0,-1.0,0,0,0.0,0,normal,,183
a663c3a1da22505cc64bc7b1aa6b90f3,1,1,1,1,0.02237519,0.02235902,1.0007231980650315,0,1.0,1.617e-05,bc1qad5229639fc471d9750f00d5aba8ae,2,3,27.535709166666667,1,1,-4.1507595435578795,0,normal,,432
90e58c6610c4016492e0cec0bf440417,1,2,1,2,0.14069936,0.14037714,1.0022953879812624,0,1.0,0.00032221,35913f9785299f4175ba98df8140102,0,10,99.35251473333332,1,1,0.6607190199792325,0,normal,,145
8992b69182546e92fb5ae35a5e1df2e2,1,2,1,2,0.06580442,0.06565254,1.0023133910736737,0,1.0,0.00015188,1891f46de12dbf1493d6196c926a021,0,1,236.73936773333335,1,1,0.0,0,normal,,617
1abfac2435783a449611116ba54bddbb,1,2,1,2,0.02989684,0.02987446,1.0007491348797604,0,1.0,2.238e-05,1f24823177a8a5f6ffe33b3d4bf7a4b,0,0,-1.0,0,0,0.0,0,normal,,268
faa855a6e6ffee2ae37b8f849351240f,3,1,3,1,0.02214843,0.02210522,1.001954741911639,0,1.0,4.321e-05,bc1qc7cfec22b9f24c67443fb881bd55d5,0,1,603.0027185666667,1,1,0.0,0,normal,,626
0ce14a8fc65a6597f83866d77847074d,2,1,2,1,0.01675066,0.01671281,1.002264729868885,0,1.0,3.785e-05,19acb39cd1f5318331f63fbd11fc8c0,0,6,172.49554526666668,1,1,0.5069112612928028,0,normal,,265
14d16a86d6d1842682f006daeee1eff9,1,2,1,2,0.02190955,0.02183052,1.003620161132213,0,1.0,7.903e-05,bc1qb0c30af0f7ad22c76a8e0f48f091f0,0,0,-1.0,1,1,1.0677128600877062,0,normal,,517
4687468f310bc1d9464202b9c4e7f134,3,2,3,2,0.02981595,0.02977026,1.0015347531395427,0,1.0,4.569e-05,31725d21eb2a7b8da3c45ca43d78f2b,0,0,-1.0,1,1,-2.650993021976681,0,normal,,554
6bf36656041b1878176519e73332432b,1,1,1,1,0.07411253,0.07397829,1.0018145864144736,0,1.0,0.00013424,1649f7d8989c5abfe2b34d82db0728d,0,1,197.43576478333335,1,1,0.0,0,normal,,386
7e7b7dacbea6bb616f9254fd12e184ce,1,2,1,2,0.07541714,0.0753741,1.000571018426754,0,1.0,4.303e-05,1891f46de12dbf1493d6196c926a021,0,2,116.92409673333333,1,1,0.05057852901606796,0,normal,,617
b4ec733defe47a7e33eeae36c177af24,1,1,1,1,0.0629576,0.06289618,1.0009765298941844,0,1.0,6.142e-05,1ff46a6094d916deb6d2fedef158d5b,0,2,1004.0513585333333,1,1,-1.1441830971503797,0,normal,,360
54905f79aa4946f4ead1d758b319f18d,1,2,1,2,0.03131422,0.0312042,1.0035258074233595,0,1.0,0.00011003,11d30d9a21b030782af085c138d994c,0,0,-1.0,0,0,0.0,0,normal,,237
822ab84d7260291c85b4a734b736c7e2,1,2,1,2,0.05736435,0.05722468,1.0024407301185432,0,1.0,0.00013967,1ff46a6094d916deb6d2fedef158d5b,1,3,12.750187116666666,1,1,-1.2330427769434151,0,normal,,360
689ab92d37c486a18e7de390d825b478,1,2,1,2,0.10224732,0.10203876,1.0020439291892609,0,1.0,0.00020855,3c958e721d53971336749b52cf6bf75,0,1,209.68166125000002,1,1,0.0,0,normal,,183
12ea2c7fba65ccc02eac9f8561e47a6e,1,2,1,2,0.08730282,0.0871195,1.002104236135423,0,1.0,0.00018332,1c9c23ed82c75654bb907ec13c11754,0,0,-1.0,1,1,0.948941848721564,0,normal,,258
7cf2edd868bb8cc85529cea5b21e4ee8,1,3,1,3,0.01821901,0.01817805,1.0022532669895836,0,1.0,4.096e-05,178ef76b7a4c719548e1f6b69ce1e4e,0,0,-1.0,1,1,0.6298479149528912,0,normal,,355
fbe5fc2bfa93ce63b04df761eb4819a4,1,2,1,2,0.01360887,0.01359708,1.0008670979357333,0,1.0,1.18e-05,1b3e6f4d428df6c89aa429334a0dcd4,0,0,-1.0,1,1,-0.8971246635772618,0,normal,,741
ed661eaa1ec6ce97aa080c87796ea07d,1,2,1,2,0.10891549,0.10869412,1.0020366327083747,0,1.0,0.00022136,bc1q0166723063ae7f41ff81d1689d1205,0,1,1178.5933130833332,1,1,0.4607078313978637,0,normal,,797
10217062a81798500b45cb04e5bc89c0,1,2,1,2,0.08204037,0.08187516,1.002017828117832,0,1.0,0.00016521,1649f7d8989c5abfe2b34d82db0728d,0,2,110.56624475,1,1,10.0,0,normal,,386
d882ce3cbf0aabdfd708bdc7031f9724,1,2,1,2,0.0750046,0.0749154,1.0011906764163312,0,1.0,8.92e-05,bc1q95ea68bef6a59ac186a221103056b7,0,0,-1.0,1,1,-4.879062601578919,0,normal,,746
0be00b396d9e6e7e1bc86f2111b03234,1,3,1,3,0.14979858,0.14935949999999998,1.0029397527442179,0,1.0,0.00043908,bc1q6b382a231d260bb362cd559b0ada0b,0,0,-1.0,1,1,-0.6991958425735305,0,normal,,670
91cbbc49542ef29e1bcfb92f798b0757,1,1,1,1,2.18591706,2.18073487,1.0023763503171752,0,1.0,0.00518219,387d29298eeac2bfe9fecaa6182f347,0,0,-1.0,0,0,0.0,0,normal,,209
17f6a5d07a941d6cde18984dd232e113,1,1,1,1,0.09178207,0.09162235,1.001743242778645,0,1.0,0.00015972,1ff46a6094d916deb6d2fedef158d5b,0,3,120.59264981666666,1,1,0.5151283429335803,0,normal,,360
418352c2316e76d37fe7a5b494860781,1,1,1,1,0.06569372,0.06544038,1.0038713100382362,0,1.0,0.00025334,17fc1582fa0d842bc55300b06a241af,0,2,1085.5958192,1,1,-1.3950285578779844,0,normal,,299
0c4ae8a2d14bf15de606d72d38588d7a,1,1,1,1,0.04834545,0.04824104,1.0021643397406026,0,1.0,0.00010441,bc1q17d50fc4d598f7e14fe093cb6ad0c7,0,0,-1.0,1,1,0.8501769462090688,0,normal,,497
8d7fbcbf153019a0fc92c1887260ebd7,1,2,1,2,0.05284458,0.0527805,1.0012140847472077,0,1.0,6.408e-05,16544e36ea05d13a84554c3a3f66c61,0,0,-1.0,1,1,1.5945255685532975,0,normal,,470
55f76709fb1e8701c49f3610b8873754,1,2,1,2,0.04475161,0.04466706,1.001892893778995,0,1.0,8.455e-05,bc1qad5229639fc471d9750f00d5aba8ae,0,4,380.5537053,1,1,1.9552765729393176,0,normal,,432
2acf31d190b30fe68ff26464e79a06bd,2,2,2,2,0.01832182,0.01827358,1.002639876805749,0,1.0,4.823e-05,19acb39cd1f5318331f63fbd11fc8c0,0,7,300.8797156333333,1,1,0.9431476418347192,0,normal,,265
49979fe3231e388af82dd1f514f32e9b,1,1,1,1,0.08390134,0.0838576,1.0005215985193947,0,1.0,4.374e-05,11d30d9a21b030782af085c138d994c,0,1,204.8538937,1,1,0.0,0,normal,,237
dbd0c831183086bb9e3372d7f1d950d4,1,2,1,2,0.07088824,0.07080004,1.0012457620080442,0,1.0,8.82e-05,145b89c27cb6f2a8da01097be0f051b,0,2,818.9009926666666,1,1,-3.124773919067499,0,normal,,55
fb16ad5152dab82f4ffdbb2f1d006616,1,2,1,2,0.15358561,0.15313374,1.0029508193295613,0,1.0,0.00045187,bc1q6a74db5fa5e0aa9b11b530fd247c11,0,2,540.37602625,1,1,1.0380663112891437,0,normal,,373
bc62e6188d0dbaca55da96c9bf3f3885,1,2,1,2,0.03406081,0.0339416,1.0035122092064015,0,1.0,0.0001192,1530ac1b8ba83684fc777685ebbcca5,0,1,1015.4621174,1,1,0.17936389326839813,0,normal,,224
b09706dc8accd5c0af63920fa9bbf8d2,1,2,1,2,0.02935083,0.02931658,1.0011682808840596,0,1.0,3.424e-05,30aa6fcc1bcbe59d296a12d8ac35ac4,0,0,-1.0,1,1,0.04995591445580255,0,normal,,486
1f2f087ded113faf0e3f49126405d362,1,1,1,1,2.88796568,2.8781046,1.0034262410059733,0,1.0,0.00986108,387d29298eeac2bfe9fecaa6182f347,0,1,152.26142055,1,1,0.0,0,normal,,209
d366a6c910e718bc145fd4b1d9d2b7fa,1,1,1,1,0.1000103,0.09991495,1.0009543116420514,0,1.0,9.535e-05,35913f9785299f4175ba98df8140102,0,8,440.3948977,1,1,-0.6268568878695765,0,normal,,145
40151947849b3ae54820e1762a3e6636,1,1,1,1,0.01121454,0.01118743,1.002423255385732,0,1.0,2.711e-05,19acb39cd1f5318331f63fbd11fc8c0,0,7,76.28855201666667,1,1,-1.3753097168856663,0,normal,,265
f9d71979d767a6da231b0c86e97c0ea5,1,1,1,1,0.01516952,0.01514708,1.0014814736569688,0,1.0,2.244e-05,3c9c1adf4ea6b976aa415b56336c815,0,0,-1.0,0,0,0.0,0,normal,,722
8b7550f73b61260ffc005a3c37e08296,1,2,1,2,0.04714609,0.04708634,1.0012689455158335,0,1.0,5.975e-05,bc1qad5229639fc471d9750f00d5aba8ae,0,5,87.50158526666668,1,1,1.6331514047516968,0,normal,,432
a49bed7b06f40c1e1212c8d8c7a7a071,1,1,1,1,0.08696674,0.08672011,1.0028439770198632,0,1.0,0.00024663,3c958e721d53971336749b52cf6bf75,0,2,299.9021451666667,1,1,-0.34015194536106236,0,normal,,183
af7d7593d0172e5db9d3f1d7eff43169,1,1,1,1,0.08806201,0.08780093,1.0029735448132497,0,1.0,0.00026108,1649f7d8989c5abfe2b34d82db0728d,0,3,229.93792711666669,1,1,2.9038307719824945,0,normal,,386
b0c4fc83cba26e7ecb6f807dc4f3ae86,3,2,3,2,0.058080389999999996,0.05789594,1.0031858883369023,0,1.0,0.00018444,1e3b5636fdc0bad5e368127cca1b45c,0,0,-1.0,1,1,-2.6877820595027004,0,normal,,287
e8b527fa1b1fb09d9fcf799ca25b19bb,1,1,1,1,0.04257105,0.04252008,1.00119872775404,0,1.0,5.097e-05,1f24823177a8a5f6ffe33b3d4bf7a4b,0,1,465.2865051333334,1,1,0.0,0,normal,,268
4caca04eec7e5d49a2bafbbe731321cb,1,2,1,2,0.04595762,0.04577896,1.0039026662029893,0,1.0,0.00017865,1c9c23ed82c75654bb907ec13c11754,0,1,324.5696090833333,1,1,-2.4900038690387474,0,normal,,258
247f348d8fbd62190fd1e51b89ce203d,1,2,1,2,0.10373334,0.10353,1.001964068385975,0,1.0,0.00020334,1ff46a6094d916deb6d2fedef158d5b,0,4,217.83726716666666,1,1,1.0494444047119125,0,normal,,360
26bbfb6617f770f049dc757e1d78c7c7,1,1,1,1,0.10714109,0.10696543,1.0016422128158602,0,1.0,0.00017566,17fc1582fa0d842bc55300b06a241af,0,2,203.91961193333333,1,1,0.0728337319550777,0,normal,,299
d07e22a18906a4e2460cec89cda40209,1,2,1,2,0.01898022,0.01895486,1.0013379154475421,0,1.0,2.537e-05,bc1q1c63456e0ed1e8585d3f861d2324e6,0,0,-1.0,0,0,0.0,0,normal,,227
8b1fabc060ebefc994a57da4c75fabdc,1,1,1,1,0.04317115,0.04306877,1.0023771284854432,0,1.0,0.00010238,bc1qad5229639fc471d9750f00d5aba8ae,0,6,116.34209734999999,1,1,0.7613586257731284,0,normal,,432
c8a533cdcfb3abfe2d2502cc4c38325e,1,1,1,1,0.08574708,0.08545446,1.0034242800200248,0,1.0,0.00029262,1996f7e67cbfc39f54f1b928442906f,0,0,-1.0,1,1,0.575164368666269,0,normal,,784
0ee75054d4b3b02345e3d4db2dca8cfd,1,1,1,1,0.06795349,0.06769082,1.003880437554162,0,1.0,0.00026267,1649f7d8989c5abfe2b34d82db0728d,0,4,126.86734931666666,1,1,-1.8506802824512076,0,normal,,386
29e0d707059efc1df6e043ea90dfa428,1,1,1,1,0.09956802,0.09920612,1.0036479604282478,0,1.0,0.0003619,30b6c03721e54192fc3e6495e911b91,0,1,1356.2498485333333,1,1,1.5920060271290573,0,normal,,604
a95bc5e25f53bd6a5b4ffe1b086dd9b1,1,2,1,2,0.07967805,0.07940006,1.0035011308555688,0,1.0,0.00027798,1ff46a6094d916deb6d2fedef158d5b,0,4,141.51240754999998,1,1,-0.20444913199311446,0,normal,,360
665463ad0a00897468b82a4aed1cec0d,1,1,1,1,0.0398168,0.03975821,1.001473657893552,0,1.0,5.859e-05,bc1qad5229639fc471d9750f00d5aba8ae,0,7,93.78496031666667,1,1,0.2577526151701801,0,normal,,432
81fc1d3f56bd793edf15541168379668,1,1,1,1,0.08242884,0.08220301,1.002747223003148,0,1.0,0.00022583,1649f7d8989c5abfe2b34d82db0728d,0,5,76.69821401666667,1,1,0.7566847906806105,0,normal,,386
10f455e5fdb3e9a90025285535eaede0,1,3,1,3,0.07030143,0.07016334,1.0019681218140413,0,1.0,0.00013809,bc1q6123fd7656af7229d4beef3eabedcb,0,0,-1.0,0,0,0.0,0,normal,,12
020a5c40a095c0d0a26e67daf2fda085,1,2,1,2,0.01706426,0.01704436,1.0011675416384072,0,1.0,1.99e-05,3c9c1adf4ea6b976aa415b56336c815,0,1,272.14799946666665,1,1,0.0,0,normal,,722
fea17af717d8183856c5bca912eb426c,1,1,1,1,0.06155392,0.06135844,1.0031858697841731,0,1.0,0.00019548,1649f7d8989c5abfe2b34d82db0728d,1,6,44.40056958333333,1,1,-2.406863486032041,0,normal,,386
e62c45cfaff0a89f7d692958664d0285,1,2,1,2,0.09631954,0.0959607,1.0037394475029882,0,1.0,0.00035884,3c958e721d53971336749b52cf6bf75,0,3,261.57389251666666,1,1,0.7132619680394306,0,normal,,183
4bc7d6aa781021a1aec0df66ce5a4bf3,1,1,1,1,0.00518586,0.00517684,1.001742375657737,0,1.0,9.02e-06,1638abd6df72cd3979aa0517317591a,0,0,-1.0,1,1,0.09992588264825805,0,normal,,471
19959bdc4263e5b00c05ad259bd671f8,1,2,1,2,0.07573049,0.0755286,1.0026730271711644,0,1.0,0.00020188,30b6c03721e54192fc3e6495e911b91,0,1,113.678164,1,1,0.023762968238401433,0,normal,,604
989242b7f84931a7834ccca6f7569453,1,1,1,1,0.08202948,0.08176509,1.0032335315719705,0,1.0,0.00026439,1649f7d8989c5abfe2b34d82db0728d,1,7,16.899078283333335,1,1,0.7551550460661458,0,normal,,386
a9fc73da5926c059bfd0b387963dbc5e,3,1,3,1,0.16070445,0.16030319,1.0025031317218327,0,1.0,0.00040125,bc1qf4427e61484bb3889b78d5dbfdd97e,0,0,-1.0,0,0,0.0,0,normal,,166
a66948e112d9ebbd81d280542cd90ba5,2,2,2,2,0.10841946,0.10812332,1.002738909608029,0,1.0,0.00029614,1891f46de12dbf1493d6196c926a021,0,3,608.9468900666667,1,1,4.4568543380986165,0,normal,,617
d7ba5ab83144ff970d7d9da933cb6289,1,1,1,1,0.23979431,0.23898604,1.0033820803926454,0,1.0,0.00080827,bc1q74962712a4def0c4bbb7a9d98868dd,0,0,-1.0,1,1,0.8673700627049538,0,normal,,82
641393ca3c87b498cadc3379c788e847,1,3,1,3,0.06358472,0.06345309,1.0020744458622897,0,1.0,0.00013164,bc1q6123fd7656af7229d4beef3eabedcb,0,1,65.28433831666668,1,1,0.0,0,normal,,12
5569aa2748aeddd8530723d6524a430b,1,1,1,1,0.00999359,0.00998005,1.0013567066297262,0,1.0,1.354e-05,19acb39cd1f5318331f63fbd11fc8c0,0,7,335.4032388333333,1,1,-1.5451182620316501,0,normal,,265
a42f9410e8f3f24ff1de1c28de136628,1,1,1,1,0.01330882,0.01325594,1.0039891550504905,0,1.0,5.288e-05,19acb39cd1f5318331f63fbd11fc8c0,1,7,11.047448216666668,1,1,-0.3747301817320101,0,normal,,265
b00da0bc038e13f48c7f34d93d13f5c8,1,2,1,2,0.03225752,0.03221434,1.00134039685432,0,1.0,4.317e-05,bc1qad5229639fc471d9750f00d5aba8ae,0,8,136.85644671666665,1,1,-0.7667006552527561,0,normal,,432
2223ab94f157f169c3ad6ffdb4479e70,1,2,1,2,0.02993634,0.02986166,1.0025008656585066,0,1.0,7.467e-05,3eb1fa9d10bd1d03317347038f16a81,0,0,-1.0,0,0,0.0,0,normal,,66
9058e121f2aff86fce3fde9a12aa5ab4,1,2,1,2,2.04467401,2.03703796,1.0037486046651776,0,1.0,0.00763606,387d29298eeac2bfe9fecaa6182f347,0,2,377.15273013333336,1,1,-1.4023739837277933,0,normal,,209
21afe3abb82915d5440dc11a1ed53091,3,2,3,2,0.006637799999999999,0.00662416,1.0020591290065457,0,1.0,1.365e-05,bc1qbc36dce134edfc97777f10f2d2393f,0,1,1149.8480836333333,1,1,-0.701484480518352,0,normal,,396
7a3b94f3403fdb3e7a98aaad56c542c5,1,2,1,2,0.01108497,0.01107692,1.0007267363129821,0,1.0,8.05e-06,1f24823177a8a5f6ffe33b3d4bf7a4b,0,2,329.12642825,1,1,-3.9685274269560007,0,normal,,268
bf79547dce5cce936c3eff5ddd0e432f,1,2,1,2,0.03257484,0.03248676,1.0027112583711024,0,1.0,8.807e-05,1f24823177a8a5f6ffe33b3d4bf7a4b,1,3,2.2840853,1,1,0.3651937510111881,0,normal,,268
d8eeb7ff1f74261a9f3ada288762dba5,1,1,1,1,0.05726418,0.05719844,1.00114933204472,0,1.0,6.574e-05,1649f7d8989c5abfe2b34d82db0728d,0,8,90.04496156666667,1,1,-2.320078409537721,0,normal,,386
8b490e26db9eb2e618f426dd5071ce94,1,2,1,2,0.00920203,0.00919476,1.0007906677281408,0,1.0,7.27e-06,3c9c1adf4ea6b976aa415b56336c815,0,2,126.91465556666667,1,1,-7.299006723877682,0,normal,,722
171c5ab247d003adf3906c609268c73d,1,1,1,1,0.01657842,0.01656114,1.001043406432166,0,1.0,1.728e-05,bc1qf22b5bb24cc64fbe3e6e57f30a9e32,0,1,1273.3794474,1,1,0.5638670479949901,0,normal,,193
a314864bd9acea9fe86549d9cba11d30,3,1,3,1,0.014448179999999998,0.01441833,1.0020702813710047,0,1.0,2.984e-05,3da587ea25d6b29afffcfd2341ef40b,0,0,-1.0,1,1,-1.1763491862394448,0,normal,,56
d5d9e0cac348a936d71388fbbe91ed4e,1,2,1,2,0.03602372,0.03598334,1.001122185989405,0,1.0,4.037e-05,bc1qad5229639fc471d9750f00d5aba8ae,0,9,72.78105203333332,1,1,-0.1848669259435276,0,normal,,432
c5579093839044b5c6736ce66bb0b18b,1,2,1,2,0.07710291,0.07691134,1.002490790044745,0,1.0,0.00019158,1649f7d8989c5abfe2b34d82db0728d,1,9,40.76427241666667,1,1,0.28775654055012373,0,normal,,386
44dc20b2169079a9e037e207b8d8bda1,1,2,1,2,0.06702108,0.06697872,1.0006324396763628,0,1.0,4.236e-05,3c958e721d53971336749b52cf6bf75,0,4,147.07779891666667,1,1,-2.776793267629163,0,normal,,183
210f0001d832c73230f699cdb4456f0d,1,1,1,1,0.00937037,0.00936241,1.000850208439921,0,1.0,7.96e-06,1bc5945944528c00ef8c2d6f7fd5646,0,0,-1.0,0,0,0.0,0,normal,,44
f638900a5bf0e042bf567386a6e2e3f4,1,1,1,1,0.02881253,0.02874282,1.0024253013448228,0,1.0,6.971e-05,3eb1fa9d10bd1d03317347038f16a81,0,1,107.00976823333333,1,1,0.0,0,normal,,66
4d06b31c2a329b375fcd39c7eaa2c166,1,2,1,2,0.01335698,0.0133192,1.0028365066970988,0,1.0,3.778e-05,1bc5945944528c00ef8c2d6f7fd5646,1,1,18.63145335,1,1,0.0,0,normal,,44
1eeb269d8fa19d9fa1706c93042b949e,1,2,1,2,0.01510762,0.0150634,1.002935592230174,0,1.0,4.422e-05,1bc5945944528c00ef8c2d6f7fd5646,2,2,14.966202416666667,1,1,1.8782599752672071,0,normal,,44
07de6f8f3d0c6a0cbaf1e7a6f3d1746a,1,1,1,1,0.08572696,0.08563179,1.0011113863204308,0,1.0,9.517e-05,1295d6f430f801dfad409e2a319dcb4,0,1,1315.8890476166666,1,1,1.9449721810244445,0,normal,,58
0808f75f71f4ad4edf337ee83f5d81db,1,2,1,2,0.01417531,0.01414348,1.0022505069473708,0,1.0,3.183e-05,1bc5945944528c00ef8c2d6f7fd5646,3,3,8.0823787,1,1,0.6513096938360016,0,normal,,44
7a95ee001ba28699a51b5eedc982da29,1,3,1,3,0.03802159,0.037911749999999994,1.0028972548088655,0,1.0,0.00010984,1649f7d8989c5abfe2b34d82db0728d,0,10,78.78721078333334,1,1,-3.9014480257835027,0,normal,,386
2b7325bd8ac1002a94ae96bffe406b97,1,1,1,1,0.01339325,0.01338218,1.0008272194814298,0,1.0,1.107e-05,1bc5945944528c00ef8c2d6f7fd5646,4,4,12.505750566666668,1,1,0.17866933562331005,0,normal,,44
8a3bf7562702e18b5bdd9d47fd3fc681,1,1,1,1,0.05638408,0.05623546,1.0026428164720267,0,1.0,0.00014862,bc1q396c35dd6640718fd7b1a1bd4f6118,0,0,-1.0,1,1,-1.5023171003522473,0,normal,,720
a587b762818f0883e6f4b2fd9e891f45,1,2,1,2,0.01116201,0.01115524,1.0006068896769589,0,1.0,6.77e-06,3fa02ea96ef2ad6b97e670346c8adfe,0,0,-1.0,1,1,-0.3742901706636141,0,normal,,123
e1f428e7bfbbe750d64d7cc2fc55d4aa,1,2,1,2,0.01927706,0.01926314,1.0007226236221092,0,1.0,1.392e-05,1ed37650be7728e6a1aba9dc1d48a10,0,0,-1.0,1,1,2.9947060136137997,0,normal,,704
b5ad41df8e4f00d8aff4f6932eed4af6,1,1,1,1,0.0109543,0.01091839,1.0032889464472325,0,1.0,3.591e-05,1bc5945944528c00ef8c2d6f7fd5646,3,5,37.804292616666665,1,1,-1.0837972865398187,0,normal,,44
07a0424659f43595a1ae96a0c1df5a89,1,2,1,2,0.10102368,0.10091646,1.00106246295203,0,1.0,0.00010721,bc1qee49f3c84a7b28550a1b46ecab3301,0,0,-1.0,1,1,-0.4585696601373447,0,normal,,64
aac2e720a1acbaf4a22580858e1f665b,1,1,1,1,0.15982771,0.1596666,1.001009040087282,0,1.0,0.00016111,35913f9785299f4175ba98df8140102,0,7,563.5350872,1,1,1.2900709404961892,0,normal,,145
3b76c665e4d62d7e6823cb87c02dd818,1,1,1,1,0.1013342,0.10126641,1.0006694223681871,0,1.0,6.779e-05,17fc1582fa0d842bc55300b06a241af,0,2,490.2210274333333,1,1,-0.11385481647451937,0,normal,,299
6bd035871f7b1b5a133b1bed4a78f144,2,2,2,2,0.16215962,0.16159284,1.0035074573848695,0,1.0,0.00056679,bc1q3634645806a961b9d707a9e74ed0b3,0,1,1304.6216723166665,1,1,1.509110424130512,0,normal,,753
4b180203476602998429fd102cd91139,1,1,1,1,0.04718343,0.04712219,1.0012996000398113,0,1.0,6.124e-05,3eb1fa9d10bd1d03317347038f16a81,0,2,147.99727888333334,1,1,10.0,0,normal,,66
87c89c0186fc96c7bc38bf245bf99857,2,1,2,1,0.02031294,0.02028324,1.0014642631058943,0,1.0,2.97e-05,3d5f0fb4596da7574dfb83ff659f188,0,0,-1.0,1,1,2.0244867858593816,0,normal,,681
bb72bdb491f6b5d3678ec215aee3387c,1,2,1,2,0.00980493,0.0097811,1.0024363312919815,0,1.0,2.382e-05,1bc5945944528c00ef8c2d6f7fd5646,0,6,67.46525213333334,1,1,-1.4916127233446366,0,normal,,44
38fa8ec4c5305d2fe0e23223b41596a3,1,1,1,1,0.0102586,0.0102466,1.0011711201764488,0,1.0,1.2e-05,1bc5945944528c00ef8c2d6f7fd5646,1,7,0.83098885,1,1,-0.9850119123170633,0,normal,,44
2536f89aa3f5adf318ef8d673134a068,1,1,1,1,0.15192833,0.15184931,1.000520384320482,0,1.0,7.902e-05,35913f9785299f4175ba98df8140102,0,8,62.47921561666667,1,1,0.9236219642971795,0,normal,,145
6d0904225be0162ee8ea1605ea36fb09,1,2,1,2,0.07757994,0.07738264,1.002549667470637,0,1.0,0.0001973,3eb1fa9d10bd1d03317347038f16a81,1,3,19.878097033333333,1,1,5.027395440981,0,normal,,66
b69b72a1b5a6de72c0e16f34f418bd37,1,2,1,2,0.06408204,0.06391688,1.0025839809452528,0,1.0,0.00016516,3eb1fa9d10bd1d03317347038f16a81,2,4,21.222304116666667,1,1,0.9241420742207245,0,normal,,66
4cd26e062cd0196c3a0505ee3a0d82a1,1,1,1,1,0.01405914,0.01404406,1.001073763569794,0,1.0,1.508e-05,3c9c1adf4ea6b976aa415b56336c815,0,3,258.8821448,1,1,0.07378724129677358,0,normal,,722
d14febe21167779ac19cb764fcf4dd11,1,1,1,1,0.02074644,0.02072125,1.0012156602521567,0,1.0,2.519e-05,3fa02ea96ef2ad6b97e670346c8adfe,0,1,133.09213551666667,1,1,3.0873735353431258,0,normal,,123
51c0aa8f4f975c337f83dd3c10e895bb,1,1,1,1,0.00312297,0.00311188,1.0035637620987956,0,1.0,1.109e-05,1bc5945944528c00ef8c2d6f7fd5646,2,8,46.865216716666666,1,1,-4.330975738897243,0,normal,,44
118a4dd2e9ab66d4706d9e735fca8e12,1,2,1,2,0.00651261,0.0064978,1.0022792329711596,0,1.0,1.481e-05,1bc5945944528c00ef8c2d6f7fd5646,3,9,11.50606605,1,1,-1.3321880658925163,0,normal,,44
b5a4160b168c76faa5298ef295045996,1,2,1,2,0.01642567,0.0163925,1.0020234863504651,0,1.0,3.316e-05,1bc5945944528c00ef8c2d6f7fd5646,1,10,55.11189325,1,1,1.6560824029412997,0,normal,,44
71853225b46eb4bc9becc6798f06cbf7,1,1,1,1,0.01522341,0.01516965,1.0035439182842056,0,1.0,5.376e-05,1bc5945944528c00ef8c2d6f7fd5646,1,11,18.00236891666667,1,1,1.0916825319177965,0,normal,,44
2903092c704d839706ee08e9b81b07a1,1,1,1,1,0.01601845,0.01599663,1.0013640373003563,0,1.0,2.182e-05,3da587ea25d6b29afffcfd2341ef40b,0,1,331.70716635,1,1,-0.7407514742930572,0,normal,,56
40efa2a735735bda687589dab462a90d,1,2,1,2,0.01026117,0.01024818,1.0012675421391894,0,1.0,1.299e-05,19acb39cd1f5318331f63fbd11fc8c0,0,6,418.91177988333334,1,1,-1.2578056669216813,0,normal,,265
3edf08d140bb03aa98293e3bbc563eda,1,1,1,1,0.03053646,0.03049172,1.0014672835773122,0,1.0,4.474e-05,1530ac1b8ba83684fc777685ebbcca5,0,1,803.6872861333334,1,1,-0.14838978088161553,0,normal,,224
c9064f44bae41a318c44136de9651add,1,3,1,3,0.00887149,0.00886077,1.0012098271369192,0,1.0,1.073e-05,1bc5945944528c00ef8c2d6f7fd5646,2,12,29.87795303333333,1,1,-0.6926201488731758,0,normal,,44
9cdee3f951b5b0e61537f1c38f25b6c3,1,1,1,1,0.01882161,0.01879755,1.0012799540365633,0,1.0,2.406e-05,19acb39cd1f5318331f63fbd11fc8c0,1,7,14.760401933333332,1,1,1.3575479694989885,0,normal,,265
a9473481c178be0e942b41e6609cdb6e,1,2,1,2,0.01183942,0.01182462,1.001251625845059,0,1.0,1.479e-05,1bc5945944528c00ef8c2d6f7fd5646,3,13,4.357231033333333,1,1,0.153397489436339,0,normal,,44
