entity_id,n_addresses,n_profile_wallets,n_disposable_addresses,wallet_ids,n_alerts,max_priority_tier,risk_score,countries,n_countries,asns,n_asns,n_distinct_src_ips,cross_border,multi_asn,multi_ip_operator,approx_volume_btc,heuristics_used
E05186,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05187,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05188,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05189,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05190,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05191,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05192,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05193,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05194,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05195,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05196,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05197,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05198,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05199,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05200,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05201,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05202,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05203,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05204,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05205,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05206,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05207,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05208,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05209,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05210,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05211,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05212,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05213,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05214,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05215,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05216,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05217,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05218,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05219,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05220,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05221,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05222,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05223,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05224,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05225,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05226,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05227,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05228,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05229,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05230,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05231,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05232,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05233,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05234,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05235,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05236,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05237,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05238,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05239,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05240,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05241,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05242,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05243,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05244,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05245,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05246,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05247,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05248,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05249,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05250,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05251,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05252,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05253,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05254,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05255,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05256,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05257,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05258,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05259,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05260,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05261,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05262,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05263,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05264,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05265,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05266,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05267,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05268,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05269,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05270,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05271,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05272,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05273,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05274,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05275,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05276,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05277,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05278,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05279,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05280,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05281,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05282,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05283,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05284,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05285,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05286,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05287,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05288,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05289,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05290,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05291,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05292,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05293,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05294,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05295,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05296,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05297,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05298,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05299,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05300,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05301,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05302,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05303,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05304,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05305,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05306,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05307,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05308,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05309,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05310,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05311,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05312,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05313,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05314,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05315,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05316,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05317,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05318,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05319,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05320,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05321,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05322,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05323,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05324,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05325,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05326,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05327,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05328,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05329,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05330,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05331,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05332,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05333,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05334,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05335,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05336,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05337,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05338,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05339,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05340,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05341,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05342,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05343,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05344,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05345,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05346,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05347,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05348,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05349,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05350,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05351,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05352,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05353,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05354,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05355,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05356,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05357,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05358,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05359,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05360,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05361,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05362,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05363,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05364,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05365,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05366,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05367,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05368,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05369,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05370,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05371,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05372,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05373,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05374,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05375,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05376,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05377,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05378,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05379,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05380,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05381,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05382,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05383,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05384,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05385,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05386,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05387,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05388,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05389,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05390,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05391,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05392,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05393,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05394,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05395,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05396,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05397,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05398,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05399,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05400,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05401,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05402,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05403,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05404,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05405,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05406,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05407,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05408,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05409,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05410,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05411,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05412,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05413,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05414,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05415,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05416,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05417,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05418,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05419,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05420,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05421,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05422,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05423,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05424,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05425,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05426,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05427,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05428,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05429,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05430,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05431,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05432,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05433,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05434,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05435,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05436,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05437,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05438,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05439,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05440,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05441,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05442,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05443,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05444,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05445,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05446,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05447,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05448,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05449,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05450,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05451,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05452,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05453,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05454,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05455,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05456,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05457,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05458,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05459,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05460,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05461,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05462,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05463,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05464,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05465,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05466,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05467,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05468,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05469,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05470,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05471,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05472,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05473,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05474,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05475,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05476,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05477,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05478,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05479,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05480,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05481,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05482,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05483,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05484,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05485,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05486,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05487,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05488,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05489,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05490,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05491,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05492,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05493,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05494,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05495,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05496,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05497,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05498,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05499,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05500,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05501,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05502,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05503,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05504,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05505,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05506,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05507,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05508,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05509,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05510,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05511,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05512,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05513,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05514,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05515,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05516,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05517,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05518,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05519,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05520,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05521,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05522,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05523,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05524,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05525,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05526,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05527,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05528,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05529,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05530,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05531,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05532,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05533,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05534,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05535,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05536,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05537,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05538,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05539,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
E05540,1,0,1,,0,none,0,,0,,0,0,False,False,False,0.0,singleton
