txid,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,fee
e0553e469e014614995ed5fb9761781e,1,2,1,2,0.05058707,0.0504638,1.002442741133248,0,0.00012326
f04d144fecc64a528f533899c9680195,1,2,1,2,0.01242214,0.01237764,1.0035951926215336,0,4.45e-05
8f11f89d57114b81a760d1810f13bbd6,1,1,1,1,0.44140177,0.43976798,1.0037151181402522,0,0.00163379
35532afa8c264c9988aa000969fe4b5b,1,1,1,1,0.0177838,0.01775551,1.001593308218125,0,2.829e-05
155c474b4f094d8fa8262f80d25a33d1,2,1,2,1,0.0732834,0.07308441,1.0027227421005382,0,0.00019898
da1ad0d64db24aab932d4366e510cb89,1,2,1,2,0.04069264,0.04059744,1.0023449754467277,0,9.52e-05
93329f14175444fcb579da66f28cc475,1,1,1,1,0.20316323,0.2030158,1.0007261996356933,0,0.00014743
88a1c0e9018244578596e9ccffd1b89d,1,1,1,1,0.14104852,0.14090089,1.001047757753695,0,0.00014763
f9393454c26d48c091fc266a23507388,2,1,2,1,0.0449898,0.04482133,1.00375870149324,0,0.00016847
3e5e306681244ae38f31939dd375f244,1,2,1,2,0.07256294,0.07234298,1.0030405161634204,0,0.00021997
f95c3518f3814076af205e3c34338978,1,3,1,3,0.30646305,0.30564888,1.0026637427887843,0,0.00081418
5ba448b1f1e54985aa36066511a49371,1,1,1,1,0.06102576,0.0608603,1.002718685251305,0,0.00016546
2bf5e80e71284c9493a62796cc7028bf,1,2,1,2,0.01812325,0.0180774,1.0025363160631506,0,4.585e-05
5bb9a8bf88ca429a9c9b3d70313e70c4,1,1,1,1,0.16037564,0.1602377,1.0008608461055046,0,0.00013794
83b1d36ff38b4d369d48025cbe970611,2,1,2,1,0.36275248,0.36225719,1.0013672330423586,0,0.0004953
ec340ba563fd4d9389319299661d7876,1,3,1,3,0.0510432,0.05097414,1.0013548046126917,0,6.906e-05
2b1c5a378e71493d95a4dd487541849a,3,1,3,1,0.16338687,0.16313568,1.001539761258849,0,0.00025119
20b8197e74c74d478ce48586cfd504e6,1,1,1,1,0.01038296,0.0103601,1.0022065424078919,0,2.286e-05
f2f7a2fc12984da5a98fef2f87c5f01b,1,1,1,1,0.03911991,0.03897313,1.0037661845481747,0,0.00014678
4a3ab4d42c9f437ca449b1a7ee838a08,1,2,1,2,0.15245506,0.15208938,1.0024043756375363,0,0.00036568
4742b97c58f343f485c798ed074ef3cb,1,2,1,2,0.05259834,0.05255114,1.0008981727132846,0,4.72e-05
e0ce8946d18d49f38d8d9c8fad747fb5,1,1,1,1,0.13087711,0.13068782,1.0014484134787769,0,0.00018929
6319e449d3634ade893f0da18307ccec,1,2,1,2,0.00810323,0.00806428,1.0048299414206847,0,3.895e-05
2a997b6f0cf1426893269687cd7fcbad,1,1,1,1,0.15835356,0.15813957,1.0013531717583397,0,0.00021399
337a4187a0524f62a201b697540fe0a3,1,2,1,2,0.17695456,0.17651302,1.0025014585326342,0,0.00044153
c8f1f68867424834993cc5a0a48396a7,1,2,1,2,0.03930662,0.03919204,1.0029235528438938,0,0.00011457
c7e367fb28d040a0ad2c94566eca7c7a,1,1,1,1,0.01858031,0.0185204,1.0032348113431675,0,5.991e-05
ce57e3c3a3f749b392868fc98414d504,1,2,1,2,0.01490925,0.01487772,1.0021192763407296,0,3.154e-05
2f64289a6fa648b1af83c48e25a2d1e5,1,1,1,1,0.05007386,0.04994413,1.0025975024492366,0,0.00012973
d8862b0aa50041b1a6e88b501224c9f0,1,1,1,1,0.03331035,0.03318018,1.0039231251910028,0,0.00013017
354e3d409b8244948fe17394b768d1e3,1,2,1,2,0.00660605,0.00658758,1.002803761016944,0,1.847e-05
1aa7bf900cbc40b2b8c169d1b3e20267,1,1,1,1,0.00957961,0.00955588,1.0024832877767407,0,2.373e-05
1401f812810649fcb3a4153369245341,1,2,1,2,0.10978791,0.10960444,1.0016739285379315,0,0.00018347
0a4a6ec4df9e4092af0043688b7fd296,1,2,1,2,0.01844928,0.01842906,1.0010971802142918,0,2.023e-05
cf364f377fdd48de9978c8dd6ae92c95,1,1,1,1,0.07705639,0.07686795,1.0024514768508852,0,0.00018844
3ae050e83abb4cf898a78c8417527e00,1,1,1,1,2.08765904,2.08131842,1.0030464439938989,0,0.00634062
f4a1571bd06a41488665df5d3a06b8c9,1,1,1,1,0.02420662,0.02412794,1.0032609497536882,0,7.868e-05
f3ae51e7d24b4bd3ba510e7da47650d4,1,1,1,1,0.0645562,0.064397,1.0024721648524,0,0.0001592
a9db8b870f054abf8df23180ca1b413e,2,1,2,1,0.14386212,0.14341304,1.0031313749433106,0,0.00044908
8e4cd0a7b736483fa9daf450ac6f9682,1,1,1,1,0.08644467,0.08616037,1.0032996608533598,0,0.0002843
140dc13eef5c4c61be0255d4932c501f,1,2,1,2,0.01758468,0.0175524,1.0018390647432829,0,3.228e-05
94d30474ad0242fc804c2a5009ca29c4,1,2,1,2,0.36817719,0.36756928,1.001653865089052,0,0.0006079
3363ea595eb44345b2f1e34ebe071a4d,1,1,1,1,0.05563789,0.05552581,1.0020185207563834,0,0.00011208
aabc25658ad743cda090ddfff0f1c766,1,2,1,2,0.01329882,0.01325216,1.0035209354550503,0,4.665e-05
8ebcf4fc90f04d61b44af1da816a0cef,1,1,1,1,0.02506479,0.02503431,1.0012175290631138,0,3.048e-05
970be7a2576d4af19b055d111e209494,1,2,1,2,0.06448815,0.06442484,1.0009826954944707,0,6.33e-05
f1e3b303865841f39c89ee4ea25fb7cc,1,1,1,1,0.07941239,0.07935558,1.0007158916865078,0,5.681e-05
b9cb41ca923e4fa5b20e195c24fe1756,1,1,1,1,0.60335646,0.60126875,1.0034721744644137,0,0.00208771
d2d0dfb8fe86423d9ac85905ba202ec7,1,1,1,1,0.11073972,0.11048331,1.0023208030244568,0,0.00025641
262d0dc7614d47c0a8c10598bc9dd8b7,1,2,1,2,0.05403758,0.0539087,1.0023907087353248,0,0.00012887
ba66123cfd4f466081a16f14f57a7c89,1,2,1,2,0.01456446,0.01450584,1.0040411310203339,0,5.861e-05
0852ea3119814c518e80bbda0d829fee,1,2,1,2,0.03086234,0.0307305,1.0042902002896146,0,0.00013183
e2121550a17b4c3c924c60196e43cdb7,1,2,1,2,0.01909583,0.01902238,1.003861241337835,0,7.345e-05
290d13d6f2e54616a4dd7ac8d61d468a,1,1,1,1,0.03110508,0.03104702,1.0018700667568095,0,5.806e-05
cc4ee15407e54f84a9405890de6c9491,1,1,1,1,0.04493282,0.04486201,1.0015783956180295,0,7.081e-05
13c49fbeb54e454ebef23186c6d29dc0,1,1,1,1,0.08322956,0.08290266,1.0039431786627835,0,0.0003269
cbb4a02a5cc5437c83bae7aae5e1f1ae,1,1,1,1,0.04718489,0.04714732,1.0007968639574847,0,3.757e-05
9ef30cc5fa4643148023323486d7c0d5,1,1,1,1,0.02102387,0.02095742,1.003170714715838,0,6.645e-05
65e6cf336b2a41059fc732967cce6349,1,1,1,1,0.01506091,0.01499137,1.0046386687807718,0,6.954e-05
395ebdbb93b5456a8a69fb1427bccc33,1,2,1,2,0.01851277,0.01847112,1.002254871388416,0,4.165e-05
2a541630f8c34cc8ac2bfc1e31a2a733,1,1,1,1,0.3300127,0.32885925,1.0035074275696974,0,0.00115345
341eee22f7004ebc879b23753232ccc6,1,1,1,1,0.02776785,0.02774288,1.0009000507517605,0,2.497e-05
52746812a6b84987b7e817e4add06408,1,3,1,3,0.03374639,0.03365577,1.0026925546496188,0,9.061e-05
beb8a9c9e1f6467dbd8a65bd5a441a15,1,1,1,1,0.08188987,0.08155263,1.0041352437070392,0,0.00033724
9fd8907c66d24dbd97da1225854c776c,1,2,1,2,0.07619567,0.07612638,1.000910196964574,0,6.928e-05
802bcc4d204e4fcfb697bcc3845a05a2,1,2,1,2,0.02406969,0.02404482,1.0010343184103687,0,2.487e-05
e7df385ea03d4922abfb3a9873f080d7,1,1,1,1,0.02547581,0.02542083,1.0021627932683552,0,5.498e-05
f4b73c59c4e04dcfaa53b2a4eace9b49,1,2,1,2,0.53077206,0.52989138,1.0016620009934865,0,0.00088068
f4ddb486bdce45c29e8f1e23b65f8ba3,1,1,1,1,0.12306257,0.12297015,1.000751564505695,0,9.242e-05
f0e0577595484f12979430f81a715cb1,1,1,1,1,0.05850824,0.05834583,1.0027835751072527,0,0.00016241
c5ecffc27af64ac9b7d711d1d0daa016,3,2,3,2,0.02649825,0.02646836,1.0011292728374557,0,2.989e-05
22747430307144be982a5b5c622de1f8,1,1,1,1,0.10867327,0.10840398,1.0024841338851211,0,0.00026929
5fd1c3ac2de640e5ba36f7746b76be87,1,1,1,1,0.03522944,0.03519293,1.001037424278115,0,3.651e-05
f6c72c9113c54851a9f344012cf9d903,2,2,2,2,0.05394394,0.05384858,1.001770891637254,0,9.537e-05
5fb620cdaf444479a1ba32c73fd080ca,1,2,1,2,0.03535628,0.03532398,1.0009143929987503,0,3.231e-05
421771ae1ef44674a17bdfeeb4b78c64,1,3,1,3,0.03532138,0.03526257,1.0016677740731887,0,5.88e-05
fe665c8d84ff4fed8b0ab3806da52f82,1,3,1,3,0.02943801,0.02932986,1.0036873684361263,0,0.00010815
18ef19f8faa64b3784383b24097ec1c7,2,1,2,1,0.23050082,0.22968202,1.003564928591276,0,0.0008188
6da8c71ed6ca4206b45981ad9a6988bf,1,1,1,1,0.03043216,0.0304005,1.0010414302396342,0,3.166e-05
4a6c5e32b3f94a9faebdec364ad17c04,3,1,3,1,0.0320151,0.03193637,1.0024652144248078,0,7.873e-05
d486adc647ee49d1ae0f3cca5e1bba00,1,2,1,2,0.14390171,0.14373382,1.0011680619077679,0,0.00016789
c87dfc1d2aab4333ab6310bd1ee370f5,1,1,1,1,0.31349766,0.31326521,1.0007420230289856,0,0.00023245
e8ffa3e1d1554674803dd4e423102562,1,2,1,2,0.11363811,0.11333198,1.0027011793140823,0,0.00030612
04c13aac4fce4eeaba797bca762c82ed,1,1,1,1,0.03952358,0.03943306,1.002295535776326,0,9.052e-05
3b08ba9d63834916834711d863ecce55,1,2,1,2,0.05173362,0.05168486,1.0009434097335275,0,4.875e-05
59b55546d1d04de3961b3c08de21b6cc,1,1,1,1,0.09722712,0.09687696,1.003614481709583,0,0.00035016
bf3ebd03e0314f6ea237946adede6d43,1,2,1,2,0.12874057,0.12829736,1.0034545527671028,0,0.00044321
10467925b4fe4e86bd64f11eb3bba001,1,1,1,1,0.14164432,0.14117835,1.0033005768944032,0,0.00046597
d77eac00f33c4344babdd9a75133e301,1,1,1,1,0.07134172,0.07119567,1.0020513887993467,0,0.00014605
57934eb3e70644af85d6710ca28cd734,1,1,1,1,0.12183648,0.12172307,1.0009317050580468,0,0.00011341
1799585307af4230a284a172f27ed658,1,2,1,2,0.02267718,0.0226257,1.0022752887203492,0,5.148e-05
b78b261b8bbd4b3cb3ec2343302aadee,1,1,1,1,0.48667695,0.48556328,1.0022935630552623,0,0.00111367
3354b79e9e8d43a3a4b9f7ba801bcbab,1,1,1,1,0.03889649,0.03882507,1.0018395330645893,0,7.142e-05
9c277dc7f92b412d8ff5e6a280771584,1,2,1,2,0.08390687,0.08370558,1.0024047381309584,0,0.00020128
380433e4ff1c48a28edab606467b4c0c,2,1,2,1,0.02783452,0.02772645,1.0038977222111016,0,0.00010808
2a73c498828d44b3810c6559ca592689,1,1,1,1,0.05789304,0.05771617,1.0030644791572276,0,0.00017687
b05c5dfb93b243028a2c11a53083a9b8,1,2,1,2,0.01531004,0.0152486,1.0040292223548393,0,6.144e-05
7c2bac6966554382a9d647e23360a419,1,3,1,3,0.09037863,0.09022077,1.0017497079663584,0,0.00015787
59a0d4f0f9db41c3be929465d0000587,1,1,1,1,0.10119674,0.10079208,1.004014799575522,0,0.00040466
95e978050d0444a3b28bf67d98b995f1,1,1,1,1,0.0234893,0.02339446,1.0040539512346087,0,9.484e-05
d76f2f036b2b4f96a2729c8f5e7bf52c,1,1,1,1,0.01082458,0.01077694,1.004420549803562,0,4.764e-05
d8413d8fce9c413f9986f08b791c681f,1,1,1,1,0.03964287,0.03958049,1.001576028998125,0,6.238e-05
718ce8bee8a54aa8be497c50c086b74d,1,2,1,2,0.05301569,0.05292552,1.0017037149564143,0,9.017e-05
eba89ed8abe24d4ea7422a7cbb3523e6,1,1,1,1,0.13220834,0.13183423,1.002837730383073,0,0.00037411
4cda8e9f09be41b49b7c3519d1f14f15,1,1,1,1,0.28218449,0.28137555,1.0028749477344425,0,0.00080894
8e7d855645584a8ea5510df828b11ade,1,1,1,1,0.23953525,0.23868976,1.0035422131221716,0,0.00084549
a9e57430f121439d9cc5a4cc317e6f86,1,1,1,1,0.07694745,0.07681236,1.0017587013340041,0,0.00013509
d7a40f65fb69455fb699bfb467f57009,1,2,1,2,0.06044147,0.06038018,1.0010150681895946,0,6.129e-05
7d198895aa904c80b77c6c11662edc76,1,1,1,1,0.56745808,0.566029,1.0025247469652614,0,0.00142908
9afa95b67f484ae39b0f83ab64409799,1,1,1,1,0.01865303,0.01860547,1.0025562374935975,0,4.756e-05
b5e2732d4c7346eaa366ee7ef1e0f41a,1,2,1,2,0.06630305,0.0661182,1.0027957506405196,0,0.00018485
c619b7828cbd4efb8528655fccefccc9,1,2,1,2,0.04395519,0.04389802,1.0013023366429739,0,5.716e-05
fe425bfbcbeb4949810cb72ecb9a9f07,1,3,1,3,0.06769423,0.06762357,1.0010449019476493,0,7.067e-05
d7a21990cee447b582ac2ba269b545d1,1,1,1,1,0.02214451,0.02209085,1.002429059995428,0,5.366e-05
605d9c947fa24e0596e00b0a08aed838,1,3,1,3,0.02703237,0.02700639,1.0009619945501786,0,2.599e-05
262cfc80c6c848f2bf4601c192ce8d51,1,1,1,1,0.01561065,0.01555721,1.003435063227918,0,5.344e-05
687f739e97ba4694ae009e6ddb4d09ef,1,1,1,1,0.21130792,0.21055939,1.0035549590070525,0,0.00074853
b9b23c69aef24e2ea344eb51b89317ed,1,1,1,1,0.05589532,0.05567803,1.0039026165257643,0,0.00021729
cbed7da6af6744e08cde274649ad7a0f,1,1,1,1,0.04082767,0.04067638,1.003719357523949,0,0.00015129
66f8e1cf49524adca71ec48f13942374,1,1,1,1,0.01943433,0.01934686,1.0045211471008733,0,8.747e-05
08d26659fdae409ebd5eaca4de9bbf16,1,1,1,1,0.01875507,0.0187115,1.0023285145498757,0,4.357e-05
046b4d0dbade47d1830dc146247ea129,1,2,1,2,0.0023599,0.00234344,1.0070238623561942,0,1.647e-05
e2195b95437849e0acedb79a694c7039,1,1,1,1,0.04296486,0.04286446,1.0023422667636546,0,0.0001004
d830c4a478784d6b9aa82b6df8e4601e,1,1,1,1,0.25834161,0.25775883,1.0022609506723785,0,0.00058278
98b2b1f869bc4d2cbb44efa8997b56eb,1,1,1,1,0.05133174,0.05124773,1.0016392921208412,0,8.401e-05
90f1920b342f47dd8482f8bfc2d80eb5,1,1,1,1,0.02471095,0.02465483,1.0022762274166968,0,5.612e-05
957994afd2264a6ba7b9ccf75d305ae7,1,2,1,2,0.09620561,0.09606602,1.0014530632163172,0,0.0001396
98ce568ef50b41638aeb49241b9a169f,1,1,1,1,0.06656034,0.06635199,1.003140071609005,0,0.00020835
cf5e420058774f4e9f2a975e48667f77,1,1,1,1,0.06963744,0.06936059,1.0039914597035577,0,0.00027685
bb806c076e804b21aed545480f64a4dd,1,2,1,2,0.02133019,0.02127442,1.0026214580703023,0,5.578e-05
6b0d0ed3220b48ae8f1712486d31bfc4,1,2,1,2,0.09255272,0.09234264,1.0022750053496412,0,0.00021008
508297f60c684390ac3f44da70a41791,1,1,1,1,0.08266756,0.08247214,1.0023695274549684,0,0.00019542
5390e2638a1b462ca591adb87b5f6d60,1,1,1,1,0.12651685,0.12607097,1.0035367380769735,0,0.00044588
f380ad84536847f7855c41cca11b432d,1,2,1,2,0.1126917,0.11223782,1.004043913183631,0,0.00045387
8b14ba7b2ef545c39308b05f4755a92c,1,2,1,2,0.02171304,0.02163054,1.0038140517989842,0,8.249e-05
0f07dfd4467f4389b5a47a0e70247205,1,1,1,1,0.12519823,0.12493494,1.0021074168683317,0,0.00026329
131bc80bbcb44a919873736b0de23acd,1,3,1,3,0.13150595,0.13113498,1.0028289171966167,0,0.00037098
5f822057464b45f099c5b840bb73fe63,2,1,2,1,0.00646754,0.00643256,1.0054379593816458,0,3.498e-05
1ffa223b3d4749fa8500846cc2bcb24b,1,1,1,1,0.02161176,0.02156411,1.002209690082271,0,4.765e-05
b0c6925f62b643a8b6cdf81962a8c956,3,2,3,2,0.02199828,0.02192488,1.0033477948339966,0,7.341e-05
8774c5ec736c4c1694e495fa9295e519,3,1,3,1,0.052399350000000004,0.05225967,1.0026728067743254,0,0.00013968
87123ddbf87d46ee9cb9b77491b6b1c8,1,1,1,1,0.0379744,0.03788848,1.0022677077570807,0,8.592e-05
6e1fae80be9d4d1abab553975b986428,1,1,1,1,0.05153617,0.05141549,1.0023471525798937,0,0.00012068
32d47416a211405bb4f44f32d9689c53,1,1,1,1,0.19087159,0.19074205,1.0006791370859232,0,0.00012954
91852d7a3b684b9b9a9a7d572b3a3e51,1,2,1,2,0.02136991,0.02130336,1.003123920358103,0,6.654e-05
d09580558cba4b2c925774c647ea1d87,1,1,1,1,0.23790392,0.23760164,1.0012722134409509,0,0.00030228
7951d2a3d85c4540bacdbb382f0ff30c,1,2,1,2,0.09287219,0.09279518,1.0008298922422478,0,7.702e-05
bb9ef0ce169d468cb6392d833c2c6313,2,2,2,2,0.18183596,0.18172334,1.0006197332714664,0,0.00011262
ddc000e03ccc4ed5ad1a01ba5d1488e7,1,2,1,2,0.06017369,0.06001268,1.0026829330068245,0,0.00016102
40f3bf873ee04be2a40be3f60cc40091,1,2,1,2,0.0235452,0.02350024,1.0019131719505843,0,4.496e-05
323249a942f6483ab1fc10c673714a45,1,2,1,2,0.02759923,0.02748776,1.004055259504594,0,0.00011147
58cc4803eb284d78b6c0751bf7aac6cb,1,2,1,2,0.10149275,0.10122868,1.00260864806298,0,0.00026406
19347efc308948faa48225fc5f26e743,1,1,1,1,0.03364065,0.03349716,1.0042836467330365,0,0.00014349
36931dc7c3314ab982ea150ed2bc9ef2,1,2,1,2,0.12245217,0.1219928,1.0037655500980385,0,0.00045938
11f35d4ea3fb4db8a14247e2e478547a,1,2,1,2,0.02443802,0.0243322,1.0043489696780399,0,0.00010581
72c3903be8464783a2a497a07390e9c6,1,3,1,3,0.02093177,0.020870069999999998,1.002956386825727,0,6.17e-05
51ea6263c34b424185e2b194ff149bb5,1,1,1,1,0.11394847,0.11361031,1.0029764904259129,0,0.00033816
0cd55c8bd5a5402ab78fea2a7b73fb21,3,1,3,1,0.09697334999999999,0.09672005,1.002618898563431,0,0.00025329
aea46bab0ecd437bb81185df844f1b24,1,1,1,1,0.17019794,0.16989003,1.0018124077086807,0,0.00030791
2fac211227904d6ebe51af293f2a71bf,2,1,2,1,0.0187243,0.01864682,1.0041551320815023,0,7.747e-05
b0334638c3b4454bbb2136939a49f59e,1,2,1,2,0.02077272,0.02070002,1.0035120739013779,0,7.27e-05
05d4b11932d446a6a3d79a79bbc4e73f,1,1,1,1,0.02346265,0.02343651,1.0011153537792103,0,2.614e-05
c4a2ec26bbf84d69abddf46d2675b252,1,1,1,1,0.08797063,0.08786144,1.0012427522244114,0,0.00010919
5f0f8a9e5e494bf891d69dab020896ae,1,3,1,3,0.02025865,0.020182290000000002,1.0037835151511547,0,7.635e-05
35711ec60f6f4f8eaf5597a277022f02,1,1,1,1,0.06308752,0.06303569,1.0008222326113982,0,5.183e-05
db6d1f60a9b74649b692f46b567aca45,1,2,1,2,0.04686786,0.0467648,1.002203794306829,0,0.00010307
9c5c8d9a53b147f19d706c96ec76427c,1,1,1,1,0.08862795,0.08836407,1.0029862816413955,0,0.00026388
22ac853f277047cfba4f54451e2ab5ca,1,2,1,2,0.10164744,0.10153552,1.0011022743567966,0,0.00011191
3131c5bb5fed456c82bf9f2132d36464,1,1,1,1,0.01118102,0.01114237,1.003468741389848,0,3.865e-05
cc57fe374bce41a7b7a942dd2672ce1e,3,3,3,3,0.016189679999999998,0.016122809999999998,1.0041475400379958,0,6.686e-05
266f567a790b4d5081ea5ad350ff2e97,1,1,1,1,0.02256481,0.02252322,1.001846538816386,0,4.159e-05
606e13a8b8c5458789de57a7510feb52,1,2,1,2,0.04585989,0.04581356,1.0010112726450422,0,4.633e-05
213b6a1e93d642d3b36295a318af6287,1,2,1,2,0.05503003,0.05487756,1.0027783669682107,0,0.00015246
b7590f17aec84e95a7bc017a22723540,1,1,1,1,0.02325015,0.0232056,1.001919795221843,0,4.455e-05
2ec654600bb44046b415fa801cc58219,1,1,1,1,0.01779296,0.01773261,1.003403334308937,0,6.035e-05
c6f2096057f44c088143889be75af4a3,1,2,1,2,0.06249357,0.06239462,1.0015858739102828,0,9.896e-05
d797c401f26b479ca3858fda9f1c7fee,1,2,1,2,0.03353802,0.03344472,1.0027896780119554,0,9.33e-05
1ac1b8b8245d4e26b3b6fc960173f75d,1,1,1,1,0.02654968,0.0264533,1.0036434017683995,0,9.638e-05
e587f4ab814343609f32f9fb90af97e0,1,1,1,1,0.11931565,0.11906962,1.0020662701367484,0,0.00024603
d7572d4a087547eba8903ba018892665,1,1,1,1,0.01080338,0.01076452,1.003610007691936,0,3.886e-05
3b337b318e544dc2bf95e1116f1b80e4,1,1,1,1,0.20616063,0.20546175,1.003401509040004,0,0.00069888
69f4e2e761f24ab7841417e46f2ec479,1,1,1,1,0.08575285,0.08552516,1.0026622575158,0,0.00022769
a9b09ff594a04908abbf6046fddda408,1,1,1,1,0.04252336,0.04248027,1.0010143532515212,0,4.309e-05
319b0c7488b44ce892b78df322dfa616,1,1,1,1,0.06150803,0.06140223,1.0017230644554767,0,0.0001058
82d7cf7c03fa48ee862391fd6682079b,1,2,1,2,0.08114795,0.08086658,1.0034794348913978,0,0.00028137
97cc23ea8acc4112bd74c61a90e667c7,1,1,1,1,0.04246273,0.04232511,1.003251497751571,0,0.00013762
78e9e2ce99504975a2b81669a0663e87,1,1,1,1,0.29251927,0.29216791,1.0012025961372693,0,0.00035136
309c435204e84e558f3e0cf9b1da7ebe,1,1,1,1,0.05467764,0.05448684,1.0035017629945138,0,0.0001908
c9f230e30aa34efd9d42ee2ffac83cb5,1,2,1,2,0.25141699,0.25066034,1.0030186267201266,0,0.00075665
a3b923d5420e41f7a900b6f815245bc1,1,3,1,3,0.02844361,0.028395899999999998,1.001680172137527,0,4.772e-05
5963bf8f9fd341639b618fca193cf733,1,2,1,2,0.05770399,0.0574952,1.0036314335805423,0,0.0002088
f4a09c78f2214f06b54f108ac10cdbb4,1,1,1,1,0.01477902,0.01473237,1.0031664966329248,0,4.665e-05
427c4724053140b390e65b675e42bd60,1,2,1,2,0.01589292,0.01582384,1.0043655648692102,0,6.908e-05
6c11cf0c02a647cfb38c9b0a4afd5c50,1,1,1,1,0.06031067,0.06026723,1.0007207897227066,0,4.344e-05
53cab5b1f6924916b830b887bea747ed,1,1,1,1,0.23343225,0.23299403,1.0018808207231749,0,0.00043822
32e39879c3384eb9871e77e78a9cfb76,1,2,1,2,0.227024,0.22685838,1.0007300589909882,0,0.00016563
b382e8d4b7f646b6b032db8fda5d5906,1,1,1,1,0.06013619,0.0600436,1.0015420461131577,0,9.259e-05
b787ae0e9d754a7c8896303568dacec2,1,1,1,1,0.21041719,0.2096917,1.0034597935922118,0,0.00072549
249a4d66c8284b059a45f8ecf5e692e3,1,1,1,1,0.13301285,0.13253904,1.0035748712228487,0,0.00047381
d7854d0d9eb8465aa94aa1fb8eca4315,2,1,2,1,0.01954954,0.01952617,1.0011968552972754,0,2.337e-05
2aa895503cc947cda76c3d148fd4e8bb,1,1,1,1,0.27274416,0.27249039,1.0009312988982841,0,0.00025377
5f2866ad2c1d433097b5d50a1eee20a0,3,1,3,1,0.05474184,0.05469334,1.0008867624467623,0,4.851e-05
97862c7b99ea4c31bae784d6644f2a4b,1,2,1,2,0.3693328,0.36802332,1.0035581440871737,0,0.00130947
43abba2585fa458ea8bb9243a145e8d7,1,2,1,2,0.08944433,0.08912434,1.0035903772190629,0,0.00031999
74854e1b65c943399807945f0ee9f597,1,2,1,2,0.02983687,0.02977268,1.0021560034232726,0,6.419e-05
32239610dcc24c62988a661b9e777c9d,1,1,1,1,0.07056762,0.07048056,1.0012352342262887,0,8.706e-05
68a1ea35c0174aa4922c0fe7c410680d,1,2,1,2,0.12919527,0.12909494,1.0007771799576344,0,0.00010033
7e2d3ab1ce5548a6a116f40e964797df,1,1,1,1,0.05741198,0.05722119,1.0033342543208208,0,0.00019079
62d48cf3e48b4a358cfac701d8278379,1,3,1,3,0.07436931,0.07410018,1.0036319749830567,0,0.00026914
35f8fc976a6740f49c5714e31205623e,1,1,1,1,0.02904894,0.0290133,1.0012284021466018,0,3.564e-05
4bc26d3a3d31458195099192adae512f,1,2,1,2,0.02347289,0.0234197,1.0022711648740161,0,5.318e-05
28802c74f3c54e179c5370f2ba05d09d,1,1,1,1,0.03340995,0.03331688,1.0027934788611659,0,9.307e-05
115c027da9fe4b948de86c1ae8621333,1,1,1,1,0.06997242,0.06991714,1.0007906501896386,0,5.528e-05
83c146198ae945928d28a8926cd11a84,1,3,1,3,0.01749495,0.01745286,1.0024116391239029,0,4.21e-05
4d20813478274bc58a0dcbbca0908e60,1,2,1,2,0.0265847,0.02647744,1.00405099586667,0,0.00010725
00921918121d40a4aed77a796a5aeff7,1,2,1,2,0.07534393,0.07509434,1.0033236859129464,0,0.0002496
c14d5d97631942349cbeb134363e687c,1,1,1,1,0.02203288,0.02197099,1.0028168962800494,0,6.189e-05
54123e447cf94aa39ee37704234798e1,1,3,1,3,0.07096684,0.07090527,1.0008683416620514,0,6.158e-05
0c561a76b5b04932bc7731abd6cc9b1f,1,2,1,2,0.08248773,0.0821537,1.0040659154730707,0,0.00033402
242bf46b29f9416a8d2488e9bfa54269,1,1,1,1,0.01698351,0.01696246,1.0012409756603702,0,2.105e-05
b765aa2c6f6a4cd5a3fd14b648586671,1,2,1,2,0.0134067,0.01337616,1.0022831664693006,0,3.054e-05
4e3e9fec853e4838adc1c61330fed83c,1,1,1,1,0.05730651,0.05717978,1.0022163429100286,0,0.00012673
dc9c382ad40f450c80d198a586791b77,1,2,1,2,0.01614882,0.01607978,1.00429359108147,0,6.904e-05
9228532753c443d5b8b8646f88843601,1,3,1,3,0.05246255,0.05230299000000001,1.0030506860124055,0,0.00015957
82af73886b3a45299263d7f923fcd54c,1,2,1,2,0.04123388,0.04114394,1.0021859841327787,0,8.995e-05
b410581a85294c67b36549e18c4ad6c1,1,1,1,1,0.04200811,0.04184985,1.0037816145099683,0,0.00015826
52f0153bbc6d431d9231ae2b0bdfa2e3,1,2,1,2,0.03185201,0.03173728,1.003614991580879,0,0.00011473
aa905d8a056245ce87f899b1390cc3f3,1,1,1,1,0.22068555,0.22029652,1.001765938018449,0,0.00038903
1261509d957f4c70b6192f3e776128e1,1,2,1,2,0.76326606,0.76052202,1.003608100656967,0,0.00274404
a0fd8081443847cd947a353ad8e82252,3,2,3,2,0.01086549,0.01084052,1.0023033950400904,0,2.496e-05
32c3d257f1004162a095608b09653713,3,1,3,1,0.09570849000000001,0.09544123,1.002800257289224,0,0.00026726
4b5bed7e8ed34063bd73642243260494,1,3,1,3,0.02525188,0.025217669999999998,1.0013565884556346,0,3.422e-05
c6f15eec29164bdd9b12501bf366b3b3,1,2,1,2,0.02878339,0.02870326,1.0027916689602505,0,8.013e-05
27d78560d7a94fc682fe18a9d806fe23,1,2,1,2,0.11024849,0.11010414,1.0013110315379603,0,0.00014434
50681ee69fe24386b743f12704f8d582,1,2,1,2,0.07865821,0.07848432,1.0022156017915427,0,0.0001739
